Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Jo Durie [GBR],5,8,38.5%,4,1,3,25.0%,1978,1990,0,,,,,,,,,,
12,Pam Shriver [USA],2,10,16.7%,4,1,3,25.0%,1982,1992,0,,,,,,,,,,
12,Wendy Turnbull [AUS],3,9,25.0%,2,1,1,50.0%,1980,1988,0,,,,,,,,,,
11,Martina Navratilova [USA],0,11,0.0%,0,0,0,-,1982,1993,0,,,,,,,,,,
11,Helena Sukova [CZE],2,9,18.2%,4,2,2,50.0%,1982,1993,0,,,,,,,,,,
11,Barbara Potter [USA],4,7,36.4%,2,1,1,50.0%,1981,1988,0,,,,,,,,,,
9,Kathy Rinaldi Stunkel [USA],2,7,22.2%,1,1,0,100.0%,1981,1986,0,,,,,,,,,,
8,Lori Mcneil [USA],5,3,62.5%,1,1,0,100.0%,1987,1995,0,,,,,,,,,,
8,Zina Garrison [USA],1,7,12.5%,1,1,0,100.0%,1985,1992,0,,,,,,,,,,
8,Gabriela Sabatini [ARG],2,6,25.0%,1,0,1,0.0%,1985,1992,0,,,,,,,,,,
8,Bettina Bunge [GER],1,7,12.5%,2,2,0,100.0%,1982,1987,0,,,,,,,,,,
8,Hana Mandlikova [AUS],1,7,12.5%,1,1,0,100.0%,1979,1987,0,,,,,,,,,,
7,Claudia Kohde Kilsch [GER],2,5,28.6%,0,0,0,-,1981,1990,0,,,,,,,,,,
7,Camille Benjamin [USA],3,4,42.9%,0,0,0,-,1983,1990,0,,,,,,,,,,
7,Kim Sands [USA],7,0,100.0%,0,0,0,-,1980,1986,0,,,,,,,,,,
