Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,2,0,2,0.0%,1-4,20.0%,16-30,34.8%,1-0,100.0%,2,46.7%,33.3%,1.3%,6.9%,66.0%,53.3%,46.3%,50.9%,36.3%,44.2%,0.74,R64 (Charleston)
2013,1,0,1,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,1,-,-,0.0%,21.1%,52.6%,35.0%,22.2%,28.9%,21.9%,25.7%,0.31,R128 (Australian Open)
2012,15,6,9,40.0%,14-20,41.2%,149-181,45.2%,1-0,100.0%,14,-,-,1.3%,4.5%,63.7%,57.8%,44.9%,53.1%,43.9%,48.5%,0.94,SF (Bogota)
2011,11,2,9,18.2%,8-19,29.6%,107-148,42.0%,2-0,100.0%,11,-,-,1.1%,3.8%,62.8%,57.4%,46.8%,53.5%,39.6%,46.6%,0.85,R32 (4x)
2010,18,9,9,50.0%,20-23,46.5%,200-201,49.9%,0-1,0.0%,16,-,-,1.2%,3.2%,67.5%,60.1%,43.3%,54.7%,44.1%,49.6%,0.97,SF (2x)
2009,25,10,15,40.0%,22-34,39.3%,227-280,44.8%,1-1,50.0%,17,-,-,0.8%,3.8%,66.3%,56.4%,43.0%,51.9%,42.8%,47.3%,0.89,SF (2x)
2008,27,13,14,48.1%,25-30,45.5%,240-245,49.5%,2-2,50.0%,20,-,-,1.6%,4.2%,68.6%,59.1%,43.3%,54.2%,42.3%,48.4%,0.92,QF (3x)
2007,21,9,12,42.9%,21-24,46.7%,201-205,49.5%,0-1,0.0%,12,-,-,1.4%,3.0%,65.0%,54.2%,47.6%,51.9%,43.6%,47.8%,0.91,F (Barcelona)
2005,4,0,4,0.0%,2-8,20.0%,27-53,33.8%,0-0,-,1,-,-,0.0%,0.0%,65.3%,51.1%,44.0%,48.6%,40.0%,44.7%,0.78,R32 (4x)
2004,3,0,3,0.0%,0-6,0.0%,13-36,26.5%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2003,4,0,4,0.0%,1-8,11.1%,21-54,28.0%,1-0,100.0%,1,-,-,0.0%,8.9%,66.7%,30.0%,33.3%,31.1%,41.3%,36.3%,0.60,
2002,2,1,1,50.0%,3-2,60.0%,26-21,55.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (Casablanca)
2001,3,3,0,100.0%,6-0,100.0%,37-17,68.5%,1-0,100.0%,0,,,,,,,,,,,,
Career,136,53,83,39.0%,123-180,40.6%,1264-1483,46.0%,10-5,66.7%,95,46.7%,33.3%,1.2%,3.9%,65.9%,57.3%,44.4%,52.9%,42.5%,47.8%,0.90,
