Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Championships,2,Grass,7,5,2,71.4%,0,0,0,-,1960,1965,SF,0,,,,,,,,,,
Roland Garros,8,Clay,31,24,7,77.4%,0,0,0,-,1957,1967,W,0,,,,,,,,,,
Wimbledon,14,Grass,48,34,14,70.8%,0,0,0,-,1957,1974,F,0,,,,,,,,,,
US Open,7,Grass,29,22,7,75.9%,0,0,0,-,1957,1969,F,0,,,,,,,,,,
Wightman Cup,10,Hard,18,6,12,33.3%,0,0,0,-,1957,1969,W,0,,,,,,,,,,
Fed Cup,3,,9,6,3,66.7%,0,0,0,-,1963,1968,,0,,,,,,,,,,
Bournemouth,16,Clay,52,37,15,71.2%,0,0,0,-,1956,1975,W,0,,,,,,,,,,
Chingford,13,Clay,47,37,10,78.7%,0,0,0,-,1955,1973,W,0,,,,,,,,,,
Hampstead,11,Clay,56,51,5,91.1%,1,1,0,100.0%,1957,1975,W,0,,,,,,,,,,
Queen's Club,11,Grass,35,25,10,71.4%,0,0,0,-,1955,1971,W,0,,,,,,,,,,
Hurlingham,9,Clay,50,44,6,88.0%,0,0,0,-,1956,1969,W,0,,,,,,,,,,
Beckenham,8,Grass,27,19,8,70.4%,3,2,1,66.7%,1957,1974,F,0,,,,,,,,,,
