Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Amanda Carreras [GBR],3,3,50.0%,2,2,0,100.0%,2015,2019,0,,,,,,,,,,
5,Carlota Martinez Cirez [ESP],2,3,40.0%,0,0,0,-,2022,2025,1,1.08,1.0%,3.1%,76.5%,53.3%,30.4%,48.0%,56.0%,43.8%,62.5%
5,Tatiana Pieri [ITA],2,3,40.0%,1,1,0,100.0%,2019,2025,1,1.00,0.0%,6.3%,68.8%,45.5%,20.0%,37.5%,62.5%,33.3%,75.0%
4,Diletta Cherubini [ITA],2,2,50.0%,0,0,0,-,2022,2025,1,1.41,0.0%,5.4%,68.9%,76.5%,43.5%,66.2%,47.6%,33.3%,45.5%
4,Federica Di Sarra [ITA],3,1,75.0%,1,0,1,0.0%,2017,2025,1,1.67,4.5%,6.8%,65.9%,75.9%,40.0%,63.6%,60.8%,75.0%,54.5%
4,Francesca Jones [GBR],0,4,0.0%,0,0,0,-,2021,2025,1,0.41,0.0%,13.3%,53.3%,18.8%,21.4%,20.0%,32.5%,14.3%,33.3%
4,Despina Papamichail [GRE],3,1,75.0%,2,0,2,0.0%,2013,2024,0,,,,,,,,,,
4,Nika Radisic [SLO],1,3,25.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
4,Amandine Hesse [FRA],0,4,0.0%,3,0,3,0.0%,2019,2023,0,,,,,,,,,,
4,Martina Di Giuseppe [ITA],3,1,75.0%,1,0,1,0.0%,2015,2021,0,,,,,,,,,,
4,Jasmine Paolini [ITA],2,2,50.0%,1,0,1,0.0%,2016,2017,0,,,,,,,,,,
3,Martina Colmegna [ITA],1,2,33.3%,1,0,1,0.0%,2017,2025,1,0.62,0.0%,2.1%,68.1%,34.4%,40.0%,36.2%,39.6%,14.3%,66.7%
3,Sara Cakarevic [FRA],2,1,66.7%,1,0,1,0.0%,2017,2025,1,1.01,0.0%,1.2%,80.2%,55.1%,58.8%,55.8%,44.7%,66.7%,25.0%
3,Julia Grabher [AUT],2,1,66.7%,0,0,0,-,2017,2025,1,0.58,0.0%,7.7%,78.8%,53.7%,27.3%,48.1%,30.2%,0.0%,20.0%
3,Sofia Shapatava [GEO],3,0,100.0%,3,2,1,66.7%,2024,2024,0,,,,,,,,,,
