Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
35,Martina Navratilova [USA],14,21,40.0%,4,4,0,100.0%,1977,1983,0,,,,,,,,,,
17,Chris Evert [USA],9,8,52.9%,3,2,1,66.7%,1977,1982,0,,,,,,,,,,
14,Wendy Turnbull [AUS],8,6,57.1%,4,4,0,100.0%,1978,1983,0,,,,,,,,,,
13,Virginia Ruzici [ROU],13,0,100.0%,2,2,0,100.0%,1977,1983,0,,,,,,,,,,
11,Virginia Wade [GBR],8,3,72.7%,1,1,0,100.0%,1978,1983,0,,,,,,,,,,
11,Andrea Jaeger [USA],8,3,72.7%,1,0,1,0.0%,1979,1983,0,,,,,,,,,,
11,Anne Smith [USA],10,1,90.9%,1,1,0,100.0%,1978,1983,0,,,,,,,,,,
10,Barbara Potter [USA],8,2,80.0%,1,0,1,0.0%,1978,1984,0,,,,,,,,,,
10,Kathy Jordan [USA],9,1,90.0%,1,1,0,100.0%,1979,1983,0,,,,,,,,,,
9,Pam Shriver [USA],6,3,66.7%,1,0,1,0.0%,1979,1983,0,,,,,,,,,,
9,Betsy Nagelsen [USA],9,0,100.0%,0,0,0,-,1978,1983,0,,,,,,,,,,
9,Evonne Goolagong [AUS],4,5,44.4%,2,1,1,50.0%,1978,1982,0,,,,,,,,,,
9,Hana Mandlikova [AUS],7,2,77.8%,5,3,2,60.0%,1979,1982,0,,,,,,,,,,
9,Kerry Reid [AUS],6,3,66.7%,3,3,0,100.0%,1977,1979,0,,,,,,,,,,
8,Mima Jausovec [SLO],8,0,100.0%,1,1,0,100.0%,1978,1982,0,,,,,,,,,,
