Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1982 Wimbledon QF,L vs King,5.7%,15.7%,47.7%,3.8%,9.6%,48.0%,25.9%,12.0%,20.0%,11.8%,35.3%,46.7%,62.5%,11.1%,-,-37
1981 US Open F,W vs Navratilova,10.1%,15.2%,44.1%,8.6%,13.8%,47.2%,78.3%,17.1%,0.0%,25.0%,35.0%,33.3%,40.0%,40.0%,0.0%,-46
1980 US Open SF,L vs Evert,11.9%,13.4%,36.2%,12.5%,14.6%,38.1%,45.8%,25.0%,0.0%,11.1%,11.1%,31.3%,33.3%,11.1%,33.3%,-40
1980 Wimbledon SF,L vs Goolagong,8.5%,19.7%,53.1%,10.9%,21.8%,53.1%,23.1%,62.1%,100.0%,0.0%,13.3%,53.3%,50.0%,28.6%,0.0%,-119
1979 US Open F,W vs Evert,14.8%,19.7%,47.9%,15.0%,20.0%,47.1%,76.2%,36.8%,50.0%,17.6%,23.5%,50.0%,50.0%,9.1%,0.0%,-104
Career (5 matches),,10.1%,16.6%,45.9%,9.9%,15.8%,46.9%,47.9%,30.3%,26.3%,13.8%,24.1%,42.7%,46.3%,19.6%,8.3%,-51
