Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
1994,,,175,1639,115,1637,187,1565,106,1562,,,,
1993,117,12,198,1623,128,1623,,,,,,,,
1983,,,3,2188,,,3,2053,3,2027,,,,
1982,,,4,2211,3,2097,4,2048,4,2020,,,,
1981,,,3,2315,2,2157,3,2099,3,2100,,,,
1980,,,1,2340,1,2139,1,2194,1,2107,,,,
1979,,,1,2296,2,2104,2,2144,3,2033,,,,
1978,,,7,1950,5,1845,5,1884,8,1813,,,,
1977,,,12,1920,9,1740,9,1836,24,1709,,,,
