Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2010,8,2,6,25.0%,4-11,26.7%,57-76,42.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2009,24,10,14,41.7%,22-32,40.7%,232-258,47.3%,3-3,50.0%,0,,,,,,,,,,,,F (Mont-De-Marsan 25K)
2008,15,7,8,46.7%,17-17,50.0%,151-149,50.3%,0-2,0.0%,0,,,,,,,,,,,,F (Biarritz 25K)
2007,31,21,10,67.7%,44-26,62.9%,352-290,54.8%,8-2,80.0%,0,,,,,,,,,,,,W (Jounieh 75K)
2006,14,7,7,50.0%,17-15,53.1%,155-143,52.0%,1-3,25.0%,0,,,,,,,,,,,,W (Jounieh 75K)
2005,15,4,11,26.7%,11-20,35.5%,124-163,43.2%,1-1,50.0%,0,,,,,,,,,,,,SF (Biarritz 25K)
2004,36,20,16,55.6%,46-39,54.1%,403-391,50.8%,7-3,70.0%,0,,,,,,,,,,,,F (2x)
2003,36,18,18,50.0%,40-39,50.6%,384-353,52.1%,5-3,62.5%,0,,,,,,,,,,,,SF (2x)
2002,18,13,5,72.2%,28-13,68.3%,225-164,57.8%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
2001,9,5,4,55.6%,10-8,55.6%,90-81,52.6%,1-2,33.3%,0,,,,,,,,,,,,SF (Bolton 25K)
2000,46,29,17,63.0%,63-36,63.6%,498-402,55.3%,4-2,66.7%,0,,,,,,,,,,,,W (Bournemouth 10K)
1999,23,9,14,39.1%,23-26,46.9%,212-224,48.6%,3-0,100.0%,0,,,,,,,,,,,,QF (2x)
1998,32,15,17,46.9%,33-35,48.5%,296-308,49.0%,4-4,50.0%,0,,,,,,,,,,,,SF (Le Touquet 10K)
1997,38,21,17,55.3%,41-32,56.2%,333-282,54.1%,4-1,80.0%,0,,,,,,,,,,,,W (Ismailia 10K)
1996,13,10,3,76.9%,17-6,73.9%,118-81,59.3%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
1995,21,16,5,76.2%,33-15,68.8%,250-174,59.0%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
1994,26,16,10,61.5%,35-24,59.3%,291-234,55.4%,1-5,16.7%,0,,,,,,,,,,,,W (ITF Carthage)
Career,405,223,182,55.1%,484-394,55.1%,4171-3773,52.5%,50-35,58.8%,0,,,,,,,,,,,,
