Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1994,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,0,,,,,,,,,,,,R32 (Indian Wells)
1993,4,0,4,0.0%,2-7,22.2%,24-50,32.4%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
1992,6,1,5,16.7%,3-11,21.4%,52-78,40.0%,1-0,100.0%,0,,,,,,,,,,,,R32 (5x)
1991,2,0,2,0.0%,1-4,20.0%,15-27,35.7%,0-0,-,0,,,,,,,,,,,,R64 (Birmingham)
1990,20,8,12,40.0%,16-23,41.0%,158-183,46.3%,2-4,33.3%,0,,,,,,,,,,,,R16 (4x)
1989,33,18,15,54.5%,39-37,51.3%,339-335,50.3%,3-4,42.9%,0,,,,,,,,,,,,SF (Albuquerque)
1988,30,11,19,36.7%,27-34,44.3%,283-299,48.6%,5-8,38.5%,0,,,,,,,,,,,,QF (Taipei)
1987,28,13,15,46.4%,27-31,46.6%,259-258,50.1%,5-5,50.0%,0,,,,,,,,,,,,SF (2x)
1986,35,18,17,51.4%,40-37,51.9%,346-345,50.1%,4-3,57.1%,0,,,,,,,,,,,,F (Wichita)
1985,26,14,12,53.8%,31-25,55.4%,270-248,52.1%,1-2,33.3%,0,,,,,,,,,,,,F (Birmingham)
1984,29,11,18,37.9%,22-38,36.7%,244-284,46.2%,7-3,70.0%,0,,,,,,,,,,,,F (San Diego)
1983,41,18,23,43.9%,37-47,44.0%,353-407,46.4%,7-6,53.8%,0,,,,,,,,,,,,SF (2x)
1982,32,12,20,37.5%,26-42,38.2%,271-331,45.0%,9-3,75.0%,0,,,,,,,,,,,,SF (Birmingham)
1981,44,21,23,47.7%,44-45,49.4%,387-406,48.8%,6-5,54.5%,0,,,,,,,,,,,,W (Surbiton)
1980,49,22,27,44.9%,50-59,45.9%,451-503,47.3%,6-2,75.0%,0,,,,,,,,,,,,SF (Richmond)
1979,40,20,20,50.0%,48-45,51.6%,416-392,51.5%,1-3,25.0%,0,,,,,,,,,,,,W (2x)
1978,37,13,24,35.1%,33-45,42.3%,329-375,46.7%,3-7,30.0%,0,,,,,,,,,,,,F (Australian Open)
1977,46,25,21,54.3%,56-48,53.8%,483-449,51.8%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
1976,52,23,29,44.2%,48-59,44.9%,461-506,47.7%,5-6,45.5%,0,,,,,,,,,,,,SF (2x)
1975,34,17,17,50.0%,31-37,45.6%,297-322,48.0%,3-3,50.0%,0,,,,,,,,,,,,SF (Atlantic City)
1974,45,27,18,60.0%,56-37,60.2%,445-394,53.0%,5-6,45.5%,0,,,,,,,,,,,,W (2x)
1973,4,1,3,25.0%,3-6,33.3%,32-43,42.7%,1-0,100.0%,0,,,,,,,,,,,,QF (Tulsa)
1972,5,3,2,60.0%,6-5,54.5%,49-46,51.6%,1-1,50.0%,0,,,,,,,,,,,,
Career,643,296,347,46.0%,646-724,47.2%,5965-6293,48.7%,79-77,50.6%,0,,,,,,,,,,,,
