Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,205,88,117,42.9%,198-241,45.1%,1917-2062,48.2%,26-25,51.0%,0,,,,,,,,,,,
Clay,102,37,65,36.3%,86-131,39.6%,883-1053,45.6%,9-11,45.0%,0,,,,,,,,,,,
Grass,182,100,82,54.9%,209-181,53.6%,1798-1693,51.5%,20-20,50.0%,0,,,,,,,,,,,
Carpet,119,44,75,37.0%,103-149,40.9%,1007-1206,45.5%,19-19,50.0%,0,,,,,,,,,,,
Grand Slams,92,38,54,41.3%,88-114,43.6%,873-977,47.2%,8-6,57.1%,0,,,,,,,,,,,
Premiers,2,1,1,50.0%,2-2,50.0%,18-17,51.4%,0-0,-,0,,,,,,,,,,,
Finals,13,7,6,53.8%,15-13,53.6%,127-125,50.4%,2-1,66.7%,0,,,,,,,,,,,
Semi-finals,27,14,13,51.9%,29-24,54.7%,240-248,49.2%,5-6,45.5%,0,,,,,,,,,,,
Quarter-finals,58,25,33,43.1%,54-65,45.4%,515-549,48.4%,6-11,35.3%,0,,,,,,,,,,,
vs Righties,341,134,207,39.3%,314-423,42.6%,3101-3515,46.9%,34-43,44.2%,0,,,,,,,,,,,
vs Lefties,34,11,23,32.4%,21-40,34.4%,223-306,42.2%,2-5,28.6%,0,,,,,,,,,,,
vs Top 10,18,3,15,16.7%,9-32,22.0%,132-231,36.4%,1-1,50.0%,0,,,,,,,,,,,
