Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Pam Shriver [USA],1,9,10.0%,2,0,2,0.0%,1979,1992,0,,,,,,,,,,
10,Virginia Wade [GBR],1,9,10.0%,4,3,1,75.0%,1974,1983,0,,,,,,,,,,
10,Sue Barker [GBR],2,8,20.0%,1,1,0,100.0%,1974,1981,0,,,,,,,,,,
9,Rosie Casals [USA],3,6,33.3%,1,0,1,0.0%,1974,1985,0,,,,,,,,,,
9,Tracy Austin [USA],0,9,0.0%,0,0,0,-,1978,1983,0,,,,,,,,,,
8,Lori Mcneil [USA],6,2,75.0%,3,2,1,66.7%,1984,1989,0,,,,,,,,,,
8,Martina Navratilova [USA],1,7,12.5%,2,1,1,50.0%,1976,1986,0,,,,,,,,,,
8,Joanne Russell [USA],5,3,62.5%,2,1,1,50.0%,1975,1986,0,,,,,,,,,,
8,Betty Stove [NED],2,6,25.0%,0,0,0,-,1974,1982,0,,,,,,,,,,
7,Dianne Fromholtz [AUS],2,5,28.6%,0,0,0,-,1975,1985,0,,,,,,,,,,
7,Sharon Walsh Pete [USA],2,5,28.6%,3,1,2,33.3%,1973,1985,0,,,,,,,,,,
7,Kate Latham [USA],6,1,85.7%,5,3,2,60.0%,1974,1981,0,,,,,,,,,,
7,Laura Dupont [USA],4,3,57.1%,2,1,1,50.0%,1976,1980,0,,,,,,,,,,
7,Florenta Mihai [ROU],5,2,71.4%,2,1,1,50.0%,1976,1978,0,,,,,,,,,,
6,Rosalyn Fairbank [USA],2,4,33.3%,1,1,0,100.0%,1980,1990,0,,,,,,,,,,
