Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,20,12,8,60.0%,12,6,6,50.0%,2010,2017,R32,17,0.95,9.8%,4.1%,60.2%,73.6%,47.1%,63.0%,35.0%,60.7%,42.9%
Roland Garros,8,Clay,10,2,8,20.0%,1,0,1,0.0%,2009,2016,R64,8,0.81,7.9%,3.3%,60.4%,68.5%,44.5%,59.0%,33.0%,58.8%,34.4%
Wimbledon,7,Grass,16,9,7,56.3%,14,5,9,35.7%,2009,2016,R16,12,0.98,13.3%,3.8%,62.3%,74.5%,51.5%,65.8%,33.7%,63.5%,35.0%
US Open,8,Hard,17,9,8,52.9%,6,4,2,66.7%,2009,2016,R32,13,1.01,9.0%,4.4%,56.9%,70.9%,51.4%,62.5%,37.7%,62.8%,38.5%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2012,2012,R64,1,0.54,16.4%,0.0%,56.4%,64.5%,41.7%,54.5%,24.4%,50.0%,0.0%
Davis Cup,4,,9,2,7,22.2%,5,2,3,40.0%,2010,2013,,0,,,,,,,,,,
Zagreb,7,Hard,23,17,6,73.9%,11,9,2,81.8%,2009,2015,W,20,1.10,11.7%,3.8%,61.2%,77.7%,50.4%,67.1%,36.1%,68.9%,36.2%
Miami Masters,7,Hard,12,5,7,41.7%,5,2,3,40.0%,2010,2017,R64,12,0.98,8.1%,5.3%,54.2%,67.7%,51.3%,60.2%,39.0%,54.6%,42.1%
Canada Masters,6,Hard,13,7,6,53.8%,5,4,1,80.0%,2009,2016,R16,11,1.05,12.0%,5.3%,56.7%,74.5%,49.4%,63.7%,38.1%,51.6%,39.0%
Cincinnati Masters,6,Hard,9,3,6,33.3%,4,1,3,25.0%,2011,2016,R32,8,1.04,8.1%,4.5%,56.9%,70.1%,54.5%,63.4%,38.0%,52.9%,37.8%
Indian Wells Masters,6,Hard,9,3,6,33.3%,2,0,2,0.0%,2012,2017,R32,9,1.04,8.8%,6.4%,52.6%,73.2%,50.0%,62.2%,39.5%,60.3%,43.3%
Umag,5,Clay,9,4,5,44.4%,3,2,1,66.7%,2009,2017,SF,9,0.94,6.1%,5.0%,57.1%,69.7%,41.7%,57.7%,39.7%,52.2%,39.1%
