Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,13,9,4,69.2%,16-9,64.0%,126-113,52.7%,3-1,75.0%,13,75.0%,29.7%,8.7%,5.6%,60.9%,73.5%,46.8%,63.1%,40.2%,51.5%,1.09,F (Canberra)
2015,26,22,4,84.6%,47-16,74.6%,360-252,58.8%,6-6,50.0%,26,87.0%,31.0%,13.5%,4.5%,61.5%,78.6%,52.1%,68.4%,42.3%,54.5%,1.34,W (3x)
2012,11,8,3,72.7%,18-8,69.2%,145-110,56.9%,2-2,50.0%,11,90.6%,22.6%,14.8%,2.4%,62.2%,82.1%,54.5%,71.7%,36.9%,53.7%,1.30,SF (2x)
2011,3,2,1,66.7%,5-3,62.5%,46-36,56.1%,0-2,0.0%,3,82.5%,32.5%,4.9%,1.8%,59.4%,71.4%,59.3%,66.5%,41.7%,52.7%,1.25,QF (Zagreb)
2010,31,19,12,61.3%,41-31,56.9%,370-340,52.1%,6-6,50.0%,31,81.6%,22.6%,11.6%,5.2%,56.0%,74.5%,50.0%,63.7%,37.5%,50.7%,1.03,W (Astana2)
2009,32,20,12,62.5%,40-32,55.6%,354-339,51.1%,6-4,60.0%,0,,,,,,,,,,,,W (Sarajevo)
2008,16,5,11,31.3%,12-21,36.4%,147-171,46.2%,3-3,50.0%,0,,,,,,,,,,,,QF (Banja Luka)
2007,31,16,15,51.6%,37-35,51.4%,349-329,51.5%,4-4,50.0%,0,,,,,,,,,,,,SF (Banja Luka)
2006,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (Banja Luka)
2004,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Sarajevo)
2003,2,1,1,50.0%,2-2,50.0%,16-18,47.1%,0-0,-,0,,,,,,,,,,,,R16 (Banja Luka)
Career,167,102,65,61.1%,218-161,57.5%,1929-1733,52.7%,30-29,50.8%,84,83.7%,26.6%,12.0%,4.6%,59.3%,76.6%,51.1%,66.2%,39.5%,52.5%,1.17,
