Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2015 Ilkley CH SF,L vs Ebden,15.6%,57.1%,18.8%,61.1%,11.9%,5.9%,100.0%,9.1%,0.0%,6.7%,25.0%,-7,12
2015 Zagreb R16,L vs Granollers,8.4%,85.7%,13.5%,66.7%,11.4%,5.6%,11.1%,4.9%,16.7%,2.0%,28.6%,18,25
2014 Barcelona R16,L vs Nadal,15.4%,62.5%,18.1%,57.9%,6.8%,20.7%,0.0%,1.3%,0.0%,1.8%,75.0%,-78,-60
2013 Munich SF,L vs Haas,16.4%,72.7%,19.6%,63.0%,7.1%,7.9%,0.0%,2.9%,11.1%,1.6%,25.0%,-23,-26
2012 US Open R64,L vs Murray,8.7%,66.7%,23.3%,64.7%,3.8%,7.5%,0.0%,5.1%,13.3%,1.3%,25.0%,-94,-103
Career (5 matches),,12.3%,69.2%,18.2%,63.2%,7.8%,9.0%,6.9%,4.0%,10.9%,2.1%,33.3%,-39,-33
