Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Dubai Q1,L vs Bhambri,0.97,0.55,34.5,2.9,7.1%,57.1%,0.0%,33.3%,36.0%,26.1%
2017 Umag SF,L vs Rublev,1.00,0.77,56.3,2.5,7.7%,48.7%,5.7%,48.6%,42.9%,36.4%
2017 Umag QF,W vs Goffin,1.05,1.46,50.3,2.3,10.0%,70.0%,3.8%,65.4%,38.2%,51.5%
2017 Umag R16,W vs Cecchinato,1.12,1.21,65.3,8.2,6.1%,63.3%,6.5%,60.9%,35.3%,46.8%
2017 Umag R32,W vs Copil,1.13,1.36,57.9,2.1,2.3%,63.6%,7.5%,67.5%,38.5%,44.4%
2017 Eastbourne Q1,W vs Diez,1.20,1.18,76.5,9.4,0.0%,46.9%,15.2%,71.7%,38.3%,43.6%
2017 Dubai Q1,L vs Rosol,0.86,0.88,67.4,11.9,12.1%,74.1%,13.2%,60.4%,24.2%,42.9%
2017 Australian Open R128,L vs Istomin,0.94,0.76,35.7,2.2,8.2%,62.3%,3.8%,55.8%,34.4%,31.0%
2017 Brisbane Q2,L vs Escobedo,0.86,0.82,62.0,2.8,18.2%,61.4%,20.5%,71.8%,30.0%,34.8%
2016 Basel Q1,L vs Setkic,0.86,0.76,55.3,2.3,12.1%,54.5%,6.5%,61.3%,37.1%,37.5%
2016 Stockholm R32,L vs Elias,1.21,0.39,39.0,2.2,6.1%,39.4%,3.1%,53.1%,11.1%,23.5%
2016 Tashkent CH QF,L vs Istomin,0.91,0.88,74.2,2.0,4.9%,68.3%,2.8%,61.1%,25.0%,43.8%
2016 Tashkent CH R32,W vs Setkic,1.39,1.73,43.7,2.1,9.4%,81.3%,3.7%,59.3%,29.6%,42.3%
2016 Mons CH R32,L vs Gombos,0.92,0.61,45.7,2.0,5.3%,50.0%,13.9%,63.9%,23.3%,34.6%
2016 Metz R32,L vs Jaziri,0.91,0.69,60.3,2.1,7.7%,74.4%,13.2%,52.6%,17.5%,38.9%
2016 US Open R128,L vs Marchenko,1.00,0.84,38.9,2.2,7.1%,56.5%,6.4%,56.4%,35.7%,37.5%
2016 Canada R64,L vs Coric,0.84,0.80,59.3,6.3,11.1%,64.4%,7.9%,63.2%,29.2%,40.5%
2016 Wimbledon R128,L vs Berdych,1.12,0.81,46.5,2.4,9.8%,54.9%,13.3%,57.3%,26.9%,37.5%
2016 Nottingham R32,L vs Anderson,0.92,0.78,65.1,2.2,10.6%,63.8%,11.6%,69.8%,22.6%,34.7%
2016 Nottingham R64,W vs Benneteau,1.03,1.76,43.3,2.2,24.1%,69.0%,7.4%,77.8%,45.2%,46.7%
2018 (1 matches),,0.97,0.55,34.5,2.9,7.1%,57.1%,0.0%,33.3%,36.0%,26.1%
2017 (8 matches),,1.01,1.00,58.9,3.3,8.0%,61.5%,9.8%,62.6%,34.3%,40.8%
2016 (38 matches),,1.05,1.04,50.8,2.5,8.8%,63.2%,9.0%,62.4%,34.4%,39.7%
2015 (26 matches),,1.01,1.20,54.0,2.8,9.6%,66.8%,13.3%,66.9%,39.8%,39.1%
2014 (21 matches),,0.96,0.99,53.6,2.7,10.2%,66.8%,10.5%,65.3%,33.0%,37.1%
Career (195 matches),,1.02,1.04,52.2,2.7,7.0%,64.4%,7.7%,63.6%,35.8%,37.9%
