Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Blaz Kavcic [SLO],4,4,50.0%,1,1,0,100.0%,2006,2013,1,1.32,12.1%,1.5%,68.2%,80.0%,52.4%,71.2%,38.1%,50.0%,75.0%
7,Andreas Seppi [ITA],1,6,14.3%,4,3,1,75.0%,2010,2015,6,0.90,12.6%,5.3%,59.5%,66.4%,40.1%,55.8%,39.8%,40.4%,32.1%
6,Lukas Rosol [CZE],2,4,33.3%,3,0,3,0.0%,2009,2017,5,1.06,14.7%,5.3%,56.8%,76.4%,53.2%,66.4%,35.5%,61.5%,51.6%
6,Illya Marchenko [UKR],3,3,50.0%,1,1,0,100.0%,2006,2016,4,0.95,7.2%,5.3%,54.9%,69.9%,47.9%,60.0%,37.9%,64.3%,45.8%
6,Philipp Kohlschreiber [GER],2,4,33.3%,5,2,3,40.0%,2011,2016,5,0.90,11.4%,4.3%,61.9%,77.1%,43.7%,64.4%,31.9%,66.7%,17.9%
6,Andreas Haider Maurer [AUT],3,3,50.0%,2,1,1,50.0%,2008,2015,3,1.29,11.7%,2.8%,62.0%,71.2%,56.8%,65.7%,44.3%,73.7%,54.5%
6,Marin Cilic [CRO],2,4,33.3%,1,1,0,100.0%,2005,2014,5,0.90,8.2%,3.1%,61.1%,71.2%,46.0%,61.4%,35.0%,58.1%,42.9%
6,Ilija Bozoljac [SRB],0,6,0.0%,1,0,1,0.0%,2004,2010,1,0.48,17.2%,8.6%,51.7%,86.7%,32.1%,60.3%,19.2%,50.0%,50.0%
5,Denis Istomin [UZB],2,3,40.0%,1,0,1,0.0%,2007,2017,4,1.05,7.5%,5.8%,54.6%,80.0%,51.1%,66.9%,34.7%,38.5%,31.0%
5,Feliciano Lopez [ESP],2,3,40.0%,2,0,2,0.0%,2011,2016,5,1.05,10.4%,3.8%,62.5%,74.1%,54.7%,66.8%,34.8%,52.4%,36.4%
5,Michael Berrer [GER],4,1,80.0%,1,1,0,100.0%,2009,2015,4,1.28,16.5%,3.7%,64.0%,81.9%,44.8%,68.6%,40.1%,78.6%,32.1%
5,Kei Nishikori [JPN],1,4,20.0%,2,0,2,0.0%,2012,2015,4,0.93,10.6%,2.8%,57.7%,74.4%,44.2%,61.6%,35.9%,38.9%,45.0%
5,Tobias Kamke [GER],4,1,80.0%,2,1,1,50.0%,2010,2014,5,1.27,12.1%,4.5%,55.3%,75.9%,52.8%,65.6%,43.6%,54.2%,47.8%
5,Ivo Karlovic [CRO],5,0,100.0%,7,5,2,71.4%,2011,2014,5,1.24,7.8%,2.8%,77.1%,80.8%,67.6%,77.8%,27.7%,83.3%,52.9%
5,Ivan Navarro [ESP],3,2,60.0%,3,1,2,33.3%,2007,2010,3,1.23,6.3%,5.0%,59.9%,75.9%,47.2%,64.4%,43.8%,46.2%,40.6%
