Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Wimbledon R128,L vs Berdych,107.9,112.2,8.1,114.5,111.0,125,84,98.2,5.8,102.7,98.8,109,87
2015 Australian Open R64,L vs Nishikori,107.6,115.0,9.5,,,129,83,94.5,8.0,,,110,80
2014 US Open R128,L vs Lopez,105.3,111.2,10.5,,,128,87,94.6,4.7,,,105,86
2013 US Open R32,L vs Nadal,105.1,,,,,132,,,,,,,82
2013 US Open R128,W vs Verdasco,106.5,,,,,133,,,,,,,61
2013 Wimbledon R16,L vs Ferrer,112.4,,,,,133,,,,,,,84
2013 Wimbledon R32,W vs Sijsling,112.4,,,,,131,,,,,,,97
2013 Wimbledon R128,W vs Kohlschreiber,111.3,,,,,130,,,,,,,72
2013 Australian Open R32,L vs Gasquet,102.1,,,,,129,,,,,,,76
2013 Australian Open R128,W vs Wu,104.3,,,,,132,,,,,,,65
2012 US Open R64,L vs Murray,107.1,,,,,129,,,,,,,73
2012 Roland Garros R128,L vs Haase,105.6,,,,,131,,,,,,,75
2011 Australian Open R64,L vs Djokovic,104.0,113.7,8.8,,,128,88,88.1,7.3,,,104,76
Career (13 matches),,107.0,113.0,9.0,114.5,111.0,133,83,93.7,6.6,102.7,98.8,110,61
