Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2018,5,5,0,100.0%,8-1,88.9%,54-29,65.1%,0-1,0.0%,4,90.2%,41.5%,7.4%,4.5%,61.3%,80.5%,54.3%,70.4%,43.6%,55.8%,1.47,W (Monterrey)
2004,3,2,1,66.7%,4-2,66.7%,26-23,53.1%,0-0,-,0,,,,,,,,,,,,QF (Boca Raton)
2003,2,1,1,50.0%,2-3,40.0%,23-26,46.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (Szczecin)
2002,49,35,14,71.4%,74-34,68.5%,560-407,57.9%,6-3,66.7%,0,,,,,,,,,,,,W (4x)
2001,25,12,13,48.0%,28-31,47.5%,261-255,50.6%,0-2,0.0%,0,,,,,,,,,,,,W (Sopot)
Career,84,55,29,65.5%,116-71,62.0%,924-740,55.5%,6-7,46.2%,4,90.2%,41.5%,7.4%,4.5%,61.3%,80.5%,54.3%,70.4%,43.6%,55.8%,1.47,
