Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,14,8,6,57.1%,18-12,60.0%,152-135,53.0%,3-2,60.0%,14,75.0%,31.3%,2.6%,4.4%,63.7%,67.4%,53.1%,62.2%,41.6%,51.4%,1.10,R16 (4x)
2018,27,9,18,33.3%,28-41,40.6%,324-364,47.1%,7-5,58.3%,27,69.5%,24.8%,2.3%,4.9%,60.6%,64.4%,48.9%,58.3%,39.2%,48.7%,0.94,SF (Auckland)
2017,46,25,21,54.3%,59-61,49.2%,607-591,50.7%,5-9,35.7%,45,76.3%,25.3%,3.1%,5.5%,59.7%,69.8%,50.6%,62.0%,39.4%,50.5%,1.04,W (Bastad)
2016,59,36,23,61.0%,84-61,57.9%,752-642,53.9%,8-12,40.0%,58,79.3%,29.3%,3.7%,4.1%,62.3%,69.6%,52.9%,63.3%,41.0%,51.9%,1.12,SF (6x)
2015,71,55,16,77.5%,122-55,68.9%,974-728,57.2%,13-10,56.5%,69,80.0%,33.6%,3.0%,3.9%,62.4%,70.1%,53.7%,64.0%,42.9%,53.1%,1.19,W (5x)
2014,77,54,23,70.1%,132-67,66.3%,1049-817,56.2%,17-12,58.6%,76,78.9%,33.0%,2.8%,3.2%,62.7%,69.2%,52.4%,62.9%,42.8%,52.8%,1.16,W (Buenos Aires)
2013,85,61,24,71.8%,144-81,64.0%,1171-920,56.0%,12-9,57.1%,82,78.2%,32.9%,4.0%,2.9%,62.8%,70.1%,52.8%,63.7%,42.7%,52.9%,1.17,W (2x)
2012,95,79,16,83.2%,185-56,76.8%,1346-925,59.3%,20-13,60.6%,89,85.5%,31.4%,4.4%,2.8%,63.6%,72.9%,56.7%,67.0%,41.9%,54.2%,1.27,W (7x)
2011,78,59,19,75.6%,146-61,70.5%,1131-815,58.1%,12-10,54.5%,74,83.4%,32.7%,4.8%,3.6%,60.8%,72.3%,55.4%,65.7%,42.3%,53.8%,1.23,W (2x)
2010,84,60,24,71.4%,143-66,68.4%,1134-880,56.3%,12-10,54.5%,81,81.4%,31.2%,4.1%,2.3%,65.0%,69.7%,55.2%,64.6%,41.9%,53.1%,1.18,W (2x)
2009,70,46,24,65.7%,113-68,62.4%,951-767,55.4%,5-13,27.8%,62,77.4%,31.4%,4.0%,3.7%,61.4%,69.5%,52.1%,62.8%,41.9%,52.0%,1.13,F (2x)
2008,67,44,23,65.7%,109-70,60.9%,899-781,53.5%,13-9,59.1%,64,78.3%,28.9%,3.4%,2.1%,65.8%,68.2%,53.4%,63.1%,41.1%,51.9%,1.12,W (2x)
2007,84,61,23,72.6%,141-68,67.5%,1110-826,57.3%,13-12,52.0%,82,78.8%,36.1%,4.0%,2.3%,65.5%,68.5%,52.2%,62.9%,43.6%,53.1%,1.17,W (3x)
2006,67,41,26,61.2%,102-74,58.0%,886-785,53.0%,9-10,47.4%,64,72.8%,32.6%,3.1%,3.6%,63.7%,65.8%,49.9%,60.0%,42.9%,51.4%,1.07,W (Stuttgart)
2005,72,43,29,59.7%,104-75,58.1%,894-773,53.6%,7-8,46.7%,71,73.2%,33.5%,3.2%,3.3%,64.2%,64.9%,50.7%,59.8%,42.9%,51.3%,1.07,F (Valencia)
2004,60,29,31,48.3%,70-80,46.7%,707-740,48.9%,8-11,42.1%,60,68.8%,29.4%,3.1%,3.4%,63.2%,64.0%,48.2%,58.2%,41.0%,49.6%,0.98,SF (3x)
2003,45,19,26,42.2%,44-63,41.1%,443-531,45.5%,5-2,71.4%,43,64.8%,26.1%,2.5%,5.2%,59.7%,62.9%,46.6%,56.3%,39.9%,48.5%,0.91,F (Sopot)
2002,18,11,7,61.1%,24-18,57.1%,214-175,55.0%,1-2,33.3%,18,74.9%,35.1%,2.3%,3.9%,60.0%,66.8%,52.4%,61.1%,42.5%,51.8%,1.09,W (Bucharest)
Career,1119,740,379,66.1%,1768-1077,62.1%,14744-12195,54.7%,170-159,51.7%,1079,77.5%,31.4%,3.5%,3.4%,63.0%,68.6%,52.4%,62.6%,42.0%,52.1%,1.12,
