Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Madrid R32,L vs Zverev,4.9,5.7,4.1,36.4%,41.7%,40.0%,54.5%,52.3%,7.6%,0.0,0.0,-4.5,-5.6
2019 Madrid R64,W vs Bautista Agut,5.2,5.8,4.5,47.5%,55.3%,45.8%,53.3%,51.6%,8.2%,6.5,2.9,-1.5,-0.7
2019 Barcelona R16,L vs Nadal,5.2,5.4,5.0,50.8%,35.3%,38.5%,59.1%,47.1%,12.9%,4.0,3.2,2.0,1.5
2019 Miami R64,W vs Zverev,5.2,6.3,4.3,43.3%,53.7%,47.8%,70.0%,55.1%,13.0%,7.5,3.5,-3.0,-1.9
2019 Acapulco R16,L vs Zverev,4.4,5.6,3.2,44.4%,28.6%,57.1%,28.6%,48.0%,12.6%,-2.0,-2.0,-11.0,-10.7
2018 Monterrey CH F,W vs Karlovic,2.4,2.3,2.4,54.2%,60.9%,100.0%,-,53.9%,19.5%,18.5,47.4,8.0,26.7
2018 Davis Cup World Group QF RR,W vs Kohlschreiber,4.6,4.5,4.6,47.6%,49.5%,52.2%,58.5%,58.5%,8.9%,36.0,9.3,8.0,3.1
2018 Davis Cup World Group QF RR,L vs Zverev,5.7,6.0,5.4,30.6%,41.0%,37.5%,60.0%,55.4%,9.8%,-3.0,-1.5,-6.5,-4.1
2018 Miami R32,L vs Zverev,6.0,6.9,4.9,39.4%,44.0%,61.1%,58.1%,52.7%,11.3%,9.0,5.1,0.0,0.0
2018 Indian Wells R32,L vs Del Potro,4.0,4.3,3.8,52.2%,42.9%,37.5%,43.8%,53.9%,13.4%,-5.0,-4.1,-3.0,-3.1
2018 Acapulco R16,L vs Del Potro,4.4,5.1,3.8,45.0%,59.0%,57.1%,55.0%,51.1%,15.7%,21.5,13.8,-0.5,-0.4
2018 Rotterdam R32,L vs Zverev,4.7,5.1,4.2,37.7%,56.3%,77.8%,35.0%,51.2%,12.2%,-4.5,-3.9,-1.0,-0.9
2017 Paris R64,L vs Mannarino,5.2,4.8,5.7,31.3%,58.1%,68.4%,45.0%,52.7%,13.4%,10.0,6.1,-1.5,-1.2
2017 Cincinnati SF,L vs Kyrgios,4.0,4.9,3.1,41.8%,50.0%,68.4%,71.4%,56.1%,16.4%,10.0,7.5,7.0,7.4
2017 Canada R16,L vs Federer,3.6,3.7,3.5,42.5%,61.1%,46.2%,35.7%,57.5%,8.4%,0.5,0.3,11.0,10.3
2017 Bastad F,W vs Dolgopolov,4.4,4.0,4.7,58.2%,46.9%,53.3%,50.0%,50.0%,7.8%,9.0,7.4,1.5,1.3
2017 Bastad SF,W vs Verdasco,4.2,4.4,4.1,57.7%,50.0%,58.6%,42.9%,51.5%,9.1%,11.0,6.6,0.5,0.3
2017 Madrid R16,L vs Nishikori,4.8,4.2,5.5,50.9%,42.9%,45.5%,14.3%,44.3%,16.8%,0.0,0.0,-8.0,-8.8
2017 Estoril SF,L vs Carreno Busta,5.2,5.1,5.3,46.7%,40.0%,42.9%,42.9%,42.0%,7.5%,5.5,5.3,-5.5,-3.8
2017 Estoril R16,W vs Ferreira Silva,5.1,5.2,5.0,60.0%,69.0%,50.0%,47.1%,51.2%,9.3%,5.0,4.3,1.5,1.4
Career (126 matches),,5.0,5.4,4.7,47.1%,49.7%,51.5%,49.2%,55.6%,9.0%,7.5,4.2,-0.6,-0.5
