Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Madrid R32,L vs Zverev,80% (4/5),33% (1/3),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 Madrid R64,W vs Bautista Agut,50% (12/24),44% (4/9),2/5,1/3,70% (7/10),2/3,0/0,- (0/0),- (0/0)
2019 Barcelona R16,L vs Nadal,45% (5/11),20% (1/5),0/0,0/0,67% (8/12),4/6,3/4,- (0/0),- (0/0)
2019 Barcelona R32,W vs Pouille,78% (7/9),38% (5/13),2/6,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 Barcelona R64,W vs Zverev,73% (8/11),29% (4/14),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Miami R32,L vs Tiafoe,65% (11/17),40% (2/5),1/1,0/0,20% (1/5),4/6,0/1,- (0/0),- (0/0)
2019 Miami R64,W vs Zverev,56% (10/18),36% (5/14),2/3,1/1,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2019 Miami R128,W vs Querrey,80% (8/10),44% (4/9),2/3,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Acapulco R16,L vs Zverev,67% (6/9),25% (1/4),0/0,0/0,50% (3/6),1/3,1/2,0% (0/3),0% (0/4)
2019 Acapulco R32,W vs Sandgren,58% (11/19),14% (1/7),2/2,1/1,50% (1/2),0/0,0/0,73% (8/11),55% (6/11)
2019 Buenos Aires R16,L vs Ramos,90% (9/10),60% (6/10),1/4,0/2,29% (2/7),4/6,0/1,50% (5/10),40% (4/10)
2019 Buenos Aires R32,W vs Jaziri,44% (7/16),63% (5/8),2/9,1/4,25% (1/4),6/6,0/0,64% (9/14),43% (6/14)
2019 Auckland R32,W vs Haase,67% (6/9),67% (6/9),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2018 Monterrey CH F,W vs Karlovic,63% (10/16),29% (2/7),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2018 Monterrey CH QF,W vs Ofner,78% (7/9),45% (5/11),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2018 Monterrey CH R16,W vs Cid,68% (13/19),45% (5/11),2/2,1/1,80% (4/5),0/1,0/0,67% (4/6),0% (0/5)
2018 Monterrey CH R32,W vs Kokkinakis,58% (7/12),56% (5/9),2/4,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2018 Cincinnati R64,L vs Paire,60% (3/5),17% (1/6),0/0,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2018 Canada R64,L vs Klahn,80% (8/10),40% (2/5),0/0,0/0,50% (3/6),6/8,3/4,67% (4/6),17% (1/6)
2018 Hamburg R32,L vs Molleker,50% (13/26),20% (2/10),1/3,0/0,67% (6/9),5/7,0/1,- (0/0),- (0/0)
2019 (13 matches),,61.9%,40.9%,46.2%,47.1%,53.3%,63.6%,44.4%,57.9%,41.0%
2018 (30 matches),,60.8%,38.8%,48.0%,56.5%,56.8%,53.4%,41.4%,60.0%,40.5%
2017 (44 matches),,64.2%,37.8%,50.4%,50.0%,62.0%,43.5%,44.7%,62.3%,30.8%
2016 (51 matches),,64.6%,42.2%,56.8%,53.6%,61.1%,46.2%,41.7%,54.8%,38.8%
2015 (43 matches),,64.6%,46.3%,54.9%,64.6%,61.3%,32.1%,45.5%,63.2%,35.6%
Career (480 matches),,64.3%,43.3%,55.3%,56.2%,60.3%,45.8%,42.3%,63.9%,37.9%
