Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R128,L vs Nadal,104.4,108.7,4.6,108.3,107.7,117,100,94.3,3.2,95.0,94.0,100,87
2017 Wimbledon R32,L vs Berdych,106.5,110.8,3.2,112.5,109.2,116,101,99.5,3.7,104.5,94.5,107,89
2017 Wimbledon R128,W vs Gasquet,106.3,110.3,4.1,112.4,109.1,119,95,98.1,3.3,97.0,91.0,103,88
2017 Roland Garros R64,L vs Lopez,104.7,109.1,3.3,,,116,95,96.6,3.1,,,104,87
2017 Australian Open R32,L vs Bautista Agut,100.3,106.4,4.1,107.4,105.4,115,94,92.8,4.2,94.9,89.0,106,83
2017 Australian Open R64,W vs Escobedo,102.5,107.4,3.2,108.2,105.7,116,98,94.1,4.1,95.8,92.0,103,86
2017 Australian Open R128,W vs Jasika,106.3,110.9,3.3,112.6,107.5,117,104,96.7,2.6,98.0,99.0,103,92
2016 US Open R32,L vs Del Potro,102.8,109.2,4.8,111.4,105.0,116,89,91.8,5.2,95.5,89.0,101,78
2016 US Open R64,W vs Fognini,104.7,110.7,4.2,,,118,97,93.8,4.7,,,101,84
2016 Wimbledon R128,W vs Sela,107.2,110.9,3.2,112.1,108.8,117,102,97.6,4.2,,,103,85
2016 Roland Garros R16,L vs Berdych,104.8,111.1,3.0,110.9,110.6,118,105,93.9,4.5,94.7,88.0,102,86
2016 Roland Garros R32,W vs Lopez,105.7,109.9,3.4,,,118,103,95.4,3.0,,,101,91
2016 Roland Garros R64,W vs Monaco,105.1,110.3,4.0,,,118,93,93.8,4.0,,,101,85
2016 Roland Garros R128,W vs Donskoy,105.6,111.3,3.6,113.1,107.0,118,103,96.0,3.1,100.3,,102,88
2016 Australian Open QF,L vs Murray,104.9,110.9,3.7,,,118,102,93.4,4.2,,,101,82
2016 Australian Open R16,W vs Isner,100.8,109.3,3.3,,,115,102,91.4,4.7,,,101,81
2016 Australian Open R32,W vs Johnson,100.9,106.4,5.1,,,117,91,88.2,5.0,,,97,78
2016 Australian Open R64,W vs Hewitt,104.5,110.3,4.7,,,119,95,90.7,4.2,,,100,81
2016 Australian Open R128,W vs Gojowczyk,104.8,111.0,3.4,,,117,102,91.3,6.2,,,100,68
2015 US Open R32,L vs Chardy,99.9,104.7,3.4,,,112,96,90.3,4.9,,,98,79
Career (106 matches),,103.7,109.6,4.3,110.7,107.5,125,62,92.8,4.5,96.5,91.5,118,61
