Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Indian Wells R128,W vs Ivashka,20.0%,31.8%,53.1%,25.8%,28.9%,40.0%,53.1%,39.8%,43.5%,68.2%,100.0%,11.1%,25.0%,53.1%,-8
2019 Cordoba R32,L vs Munar,23.9%,32.4%,39.6%,27.7%,28.9%,35.6%,40.6%,34.9%,52.4%,70.8%,66.7%,20.0%,35.0%,37.5%,51
2019 Australian Open R128,L vs Travaglia,27.9%,43.2%,46.7%,35.9%,41.5%,61.5%,57.9%,55.2%,46.9%,39.4%,25.0%,9.8%,19.5%,35.1%,-22
2018 Szczecin CH F,W vs Davidovich Fokina,11.8%,20.6%,52.2%,18.0%,11.3%,21.3%,53.5%,19.3%,34.2%,69.0%,55.6%,13.6%,18.2%,47.4%,-79
2015 Campinas CH R16,L vs Schwartzman,21.1%,32.2%,47.8%,26.2%,32.7%,49.0%,57.6%,42.0%,48.0%,62.5%,100.0%,7.7%,12.8%,38.9%,-38
Career (5 matches),,20.9%,32.2%,48.6%,26.9%,27.5%,40.5%,52.9%,37.1%,43.9%,61.4%,61.5%,11.4%,20.9%,42.1%,-5
