Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,3,0,3,0.0%,1,1,0,100.0%,2015,2019,R128,3,0.81,7.2%,4.5%,63.0%,68.5%,45.4%,59.9%,32.3%,50.0%,21.7%
Roland Garros,8,Clay,17,9,8,52.9%,4,1,3,25.0%,2013,2021,R64,8,0.89,3.8%,4.8%,61.4%,65.6%,45.6%,57.9%,37.4%,62.2%,48.9%
Wimbledon,7,Grass,9,2,7,22.2%,7,2,5,28.6%,2013,2021,R128,3,0.82,5.4%,6.0%,62.8%,71.0%,48.9%,62.8%,30.4%,65.4%,28.6%
US Open,9,Hard,19,10,9,52.6%,5,2,3,40.0%,2012,2021,R128,11,0.90,5.7%,4.8%,55.3%,70.0%,51.2%,61.6%,34.6%,59.3%,51.8%
Buenos Aires,7,Clay,12,5,7,41.7%,3,0,3,0.0%,2011,2021,R16,12,0.97,2.7%,4.7%,62.3%,68.3%,44.6%,59.4%,39.6%,60.6%,39.1%
Kitzbuhel,3,Clay,7,4,3,57.1%,1,1,0,100.0%,2016,2023,R16,7,1.11,5.3%,4.9%,59.6%,73.2%,53.8%,65.4%,38.5%,55.8%,42.0%
Sao Paulo,2,Clay,4,2,2,50.0%,2,1,1,50.0%,2013,2017,Q2,4,1.15,4.6%,3.2%,68.1%,71.6%,59.3%,67.7%,37.3%,71.4%,42.9%
Santiago,2,Clay,4,2,2,50.0%,1,0,1,0.0%,2012,2013,Q3,4,1.00,2.3%,3.1%,64.6%,64.3%,46.7%,58.1%,41.9%,53.6%,50.0%
Rio de Janeiro,2,Clay,3,1,2,33.3%,0,0,0,-,2017,2019,R32,3,0.95,4.5%,8.5%,56.0%,67.0%,45.5%,57.5%,40.4%,43.5%,39.4%
Indian Wells Masters,2,Hard,3,1,2,33.3%,1,1,0,100.0%,2015,2019,R64,3,0.92,2.2%,3.5%,52.4%,61.3%,50.0%,55.9%,40.6%,47.8%,45.0%
