Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Newport R16,L vs Zverev,10% (1/10),0% (0/1),0/2,20% (2/10),0% (0/2),0/0,0/0,2/2,0/0,1/1
2019 Newport R32,W vs Karlovic,8% (1/12),0% (0/1),0/0,8% (1/12),100% (1/1),0/0,0/0,2/2,0/0,0/0
2019 Wimbledon R128,L vs Djere,19% (4/21),75% (3/4),0/3,19% (4/21),25% (1/4),3/3,1/1,2/2,0/0,0/0
2019 Roland Garros R128,L vs Pella,17% (3/18),100% (3/3),0/4,39% (7/18),43% (3/7),2/3,1/1,4/4,0/0,1/1
2019 Estoril R16,L vs Tsitsipas,30% (3/10),33% (1/3),0/3,44% (4/9),25% (1/4),0/1,0/0,2/2,0/0,1/1
2019 Estoril R32,W vs Dellien,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),2/3,1/1,0/0,0/0,0/0
2019 Barcelona R64,L vs Jaziri,20% (3/15),67% (2/3),0/4,53% (8/15),38% (3/8),1/2,0/1,2/2,0/0,0/0
2019 Barcelona Q2,L vs Sousa,56% (5/9),60% (3/5),3/6,78% (7/9),14% (1/7),1/3,0/0,1/1,0/0,0/0
2019 Barcelona Q1,W vs Robredo,40% (6/15),67% (4/6),2/4,47% (7/15),43% (3/7),4/4,1/1,2/2,0/0,2/2
2019 Monte Carlo R64,L vs Goffin,22% (2/9),50% (1/2),1/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,1/1
2019 Marrakech R16,L vs Simon,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),0/1,0/0,1/1,0/0,1/1
2019 Marrakech R32,W vs Ramos,20% (2/10),100% (2/2),0/1,18% (2/11),50% (1/2),1/2,1/2,2/2,0/0,0/0
2019 Miami R64,L vs Fognini,50% (8/16),75% (6/8),2/5,63% (10/16),30% (3/10),3/6,1/1,2/4,0/0,0/1
2019 Miami R128,W vs Kukushkin,36% (4/11),75% (3/4),1/2,27% (3/11),33% (1/3),1/2,0/0,2/2,0/0,0/0
2019 Phoenix CH SF,L vs Berrettini,0% (0/10),- (0/0),0/2,56% (5/9),60% (3/5),0/0,0/0,0/0,0/0,0/0
2019 Phoenix CH QF,W vs Millman,36% (5/14),100% (5/5),2/3,36% (5/14),40% (2/5),4/4,1/1,0/0,1/1,0/0
2019 Phoenix CH R16,W vs Ito,46% (6/13),83% (5/6),1/3,36% (5/14),20% (1/5),3/4,1/1,0/1,1/1,0/0
2019 Phoenix CH R32,W vs Arnaboldi,64% (9/14),78% (7/9),2/3,29% (4/14),25% (1/4),5/6,1/1,2/2,0/0,0/0
2019 Indian Wells R64,L vs Djere,30% (3/10),67% (2/3),2/4,44% (4/9),0% (0/4),2/2,0/0,2/2,0/0,1/1
2019 Indian Wells R128,W vs Ivashka,45% (5/11),80% (4/5),0/3,27% (3/11),0% (0/3),2/3,0/0,2/2,0/0,0/0
2019 (29 matches),,30.3%,73.1%,23.4%,41.2%,29.7%,65.3%,81.3%,86.3%,75.0%,85.7%
2018 (63 matches),,40.1%,69.0%,25.6%,38.2%,36.2%,80.8%,84.5%,72.5%,90.6%,72.7%
2017 (40 matches),,39.7%,71.4%,28.9%,34.9%,28.7%,74.4%,68.8%,61.5%,72.2%,46.2%
2016 (60 matches),,44.7%,77.3%,34.1%,33.0%,32.9%,83.9%,79.7%,60.9%,65.5%,57.9%
2015 (20 matches),,44.2%,68.4%,30.0%,33.5%,22.5%,78.6%,86.7%,80.0%,100.0%,66.7%
Career (302 matches),,40.4%,72.8%,28.4%,36.0%,30.8%,77.7%,78.2%,70.5%,77.3%,63.6%
