Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,3,0,3,0.0%,1-6,14.3%,25-40,38.5%,0-0,-,3,59.4%,18.2%,4.0%,10.3%,52.2%,70.9%,37.4%,54.9%,36.4%,46.2%,0.81,R32 (3x)
2023,38,18,20,47.4%,44-42,51.2%,409-421,49.3%,8-4,66.7%,37,72.7%,26.3%,5.5%,5.5%,57.8%,68.4%,49.4%,60.4%,39.5%,49.9%,1.00,F (Cali)
2022,10,7,3,70.0%,14-9,60.9%,118-103,53.4%,3-2,60.0%,10,81.8%,24.1%,1.8%,3.8%,64.5%,70.0%,55.2%,64.7%,40.0%,51.9%,1.13,W (Temuco)
2021,27,10,17,37.0%,26-39,40.0%,294-342,46.2%,4-3,57.1%,27,65.8%,26.6%,2.3%,3.5%,60.7%,62.1%,49.4%,57.1%,40.2%,48.6%,0.94,F (Biella 5)
2019,24,15,9,62.5%,31-21,59.6%,271-228,54.3%,3-4,42.9%,24,72.7%,34.5%,3.7%,5.6%,62.9%,66.9%,46.6%,59.4%,43.4%,51.4%,1.07,F (Szczecin)
2018,53,38,15,71.7%,80-46,63.5%,653-556,54.0%,10-7,58.8%,53,76.9%,31.4%,3.5%,3.4%,64.5%,67.8%,50.3%,61.6%,42.3%,51.9%,1.10,W (4x)
2017,37,19,18,51.4%,44-43,50.6%,422-412,50.6%,5-7,41.7%,36,73.9%,28.3%,4.0%,5.0%,60.8%,68.2%,49.5%,60.8%,40.7%,50.4%,1.04,F (Poznan)
2016,64,44,20,68.8%,95-51,65.1%,784-581,57.4%,3-10,23.1%,64,79.4%,36.5%,3.6%,4.3%,59.3%,70.4%,52.4%,63.1%,43.9%,53.2%,1.19,W (2x)
2015,37,18,19,48.6%,47-36,56.6%,415-378,52.3%,7-4,63.6%,37,74.0%,29.3%,3.8%,3.7%,58.5%,70.3%,49.0%,61.5%,40.8%,51.0%,1.06,SF (Sao Paulo)
2014,43,25,18,58.1%,62-41,60.2%,531-459,53.6%,6-8,42.9%,43,72.9%,34.0%,4.1%,4.5%,58.8%,69.2%,49.1%,60.9%,42.7%,51.8%,1.09,F (Manta)
2013,53,34,19,64.2%,76-42,64.4%,629-495,56.0%,12-9,57.1%,52,78.0%,33.5%,4.3%,3.7%,58.9%,69.8%,54.2%,63.4%,42.0%,52.5%,1.15,W (San Juan)
2012,34,19,15,55.9%,46-35,56.8%,409-367,52.7%,5-8,38.5%,34,75.1%,30.6%,5.0%,3.9%,57.9%,69.2%,52.9%,62.4%,41.9%,51.7%,1.11,W (Lima)
2011,6,2,4,33.3%,5-8,38.5%,54-69,43.9%,2-0,100.0%,6,65.0%,21.3%,4.1%,3.4%,60.7%,66.0%,43.9%,57.3%,37.7%,47.6%,0.88,R16 (2x)
Career,429,249,180,58.0%,571-419,57.7%,5014-4451,53.0%,68-66,50.7%,426,74.8%,31.2%,3.9%,4.3%,60.1%,68.5%,50.5%,61.4%,41.8%,51.4%,1.08,
