Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2017 Bratislava CH R16,W vs Tomic,17% (2/12),0% (0/2),0/0,0% (0/12),- (0/0),0/0,0/0,2/2,0/0,0/0
2017 Bratislava CH R32,W vs Gombos,6% (1/17),100% (1/1),0/1,25% (4/16),75% (3/4),0/0,0/0,0/0,0/0,0/0
2017 Eckental CH F,L vs Marterer,20% (3/15),67% (2/3),0/2,27% (4/15),50% (2/4),1/2,1/1,3/3,0/0,1/1
2017 Eckental CH SF,W vs Bachinger,33% (5/15),60% (3/5),1/1,19% (3/16),67% (2/3),2/2,1/1,2/2,1/1,0/0
2017 Eckental CH QF,W vs Bemelmans,20% (2/10),100% (2/2),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2017 Eckental CH R16,W vs Sijsling,30% (3/10),67% (2/3),0/1,27% (3/11),67% (2/3),2/2,1/2,1/1,1/1,0/0
2017 Eckental CH R32,W vs Auger Aliassime,44% (4/9),75% (3/4),0/1,10% (1/10),0% (0/1),3/3,1/1,3/3,1/1,0/0
2017 Vienna Q1,L vs Garcia Lopez,9% (1/11),0% (0/1),0/1,9% (1/11),0% (0/1),0/0,0/0,2/2,0/0,0/0
2017 Stockholm R16,L vs Dimitrov,8% (1/12),0% (0/1),0/0,17% (2/12),50% (1/2),0/0,0/0,3/4,0/0,2/2
2017 Stockholm R32,W vs Herbert,23% (3/13),100% (3/3),0/1,8% (1/13),0% (0/1),3/3,2/2,0/0,1/1,0/0
2017 Stockholm Q2,W vs Zopp,47% (7/15),57% (4/7),0/0,7% (1/14),100% (1/1),3/3,1/1,0/0,1/1,0/0
2017 Stockholm Q1,W vs Arnaboldi,27% (4/15),75% (3/4),0/0,6% (1/16),100% (1/1),2/2,1/1,2/2,1/1,0/0
2017 Ortisei CH R32,L vs Seppi,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,0/0
2017 Orleans CH R32,L vs Fucsovics,17% (2/12),50% (1/2),0/1,42% (5/12),80% (4/5),1/1,0/0,3/3,0/0,0/0
2017 Szczecin CH QF,L vs Mayer,30% (3/10),67% (2/3),2/4,40% (4/10),0% (0/4),2/2,0/0,0/0,0/0,0/0
2017 Szczecin CH R16,W vs De Schepper,44% (4/9),75% (3/4),0/1,20% (2/10),50% (1/2),3/3,1/2,1/1,0/1,0/0
2017 Szczecin CH R32,W vs Duran,78% (7/9),57% (4/7),0/0,0% (0/8),- (0/0),3/3,1/1,0/0,0/0,0/0
2017 Como CH R16,L vs Donati,0% (0/12),- (0/0),0/0,17% (2/12),100% (2/2),0/0,0/0,2/2,0/0,0/0
2017 Como CH R32,W vs Majchrzak,22% (2/9),100% (2/2),0/0,0% (0/10),- (0/0),2/2,2/2,0/0,1/1,0/0
2017 Kitzbuhel Q1,L vs Linzer,22% (2/9),0% (0/2),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2017 (53 matches),,26.5%,61.0%,13.8%,20.2%,48.1%,94.6%,90.6%,85.5%,91.7%,82.4%
2016 (16 matches),,29.8%,66.2%,13.5%,30.8%,40.9%,78.4%,80.0%,86.7%,75.0%,71.4%
2015 (29 matches),,31.7%,58.4%,11.3%,29.4%,41.7%,75.8%,84.8%,88.4%,92.3%,92.3%
2014 (32 matches),,30.7%,63.6%,16.4%,31.1%,35.8%,82.4%,90.3%,75.5%,92.3%,72.7%
2013 (40 matches),,30.4%,57.9%,9.1%,28.6%,42.5%,83.7%,85.1%,80.9%,88.9%,75.0%
Career (218 matches),,30.5%,61.2%,13.9%,25.7%,41.4%,84.6%,87.9%,82.0%,89.7%,81.0%
