Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,1,0,100.0%,2-1,66.7%,19-16,54.3%,0-1,0.0%,0,,,,,,,,,,,,
2017,12,6,6,50.0%,17-19,47.2%,174-186,48.3%,4-3,57.1%,12,86.9%,9.6%,10.8%,4.2%,62.6%,77.6%,52.2%,68.1%,28.2%,48.5%,0.88,QF (Stuttgart)
2016,3,0,3,0.0%,2-7,22.2%,33-53,38.4%,0-2,0.0%,3,72.9%,10.0%,5.9%,7.7%,62.0%,69.2%,45.5%,60.2%,26.4%,44.2%,0.66,R64 (Rio Olympics)
2015,48,24,24,50.0%,64-66,49.2%,657-661,49.8%,12-17,41.4%,42,81.1%,18.1%,11.0%,5.3%,65.7%,72.5%,47.7%,64.0%,34.5%,49.3%,0.96,F (Montpellier)
2014,50,24,26,48.0%,71-73,49.3%,701-736,48.8%,15-11,57.7%,46,78.5%,18.0%,9.7%,7.6%,60.0%,73.6%,47.1%,63.0%,34.9%,49.1%,0.94,F (Winston-Salem)
2013,47,27,20,57.4%,75-54,58.1%,682-633,51.9%,16-11,59.3%,43,83.5%,17.6%,12.4%,6.1%,60.8%,76.2%,50.0%,65.9%,34.8%,50.3%,1.02,SF (Wimbledon)
2012,19,14,5,73.7%,35-16,68.6%,284-226,55.7%,9-3,75.0%,13,89.3%,16.3%,14.8%,4.4%,61.7%,81.5%,57.1%,72.2%,33.6%,52.0%,1.21,F (Paris Masters)
2011,5,2,3,40.0%,8-8,50.0%,77-86,47.2%,3-1,75.0%,1,87.5%,6.7%,7.5%,7.5%,67.9%,76.4%,47.1%,67.0%,25.3%,48.2%,0.77,
2010,4,1,3,25.0%,4-7,36.4%,50-60,45.5%,1-0,100.0%,2,72.2%,5.0%,2.4%,7.9%,62.2%,65.8%,47.9%,59.1%,31.7%,45.5%,0.78,
2009,6,2,4,33.3%,7-10,41.2%,86-87,49.7%,1-3,25.0%,2,87.5%,16.1%,11.7%,1.5%,57.7%,75.2%,54.2%,66.3%,33.3%,50.1%,0.99,
2008,3,1,2,33.3%,4-4,50.0%,38-40,48.7%,0-0,-,1,60.0%,11.1%,11.1%,1.4%,52.8%,68.4%,38.2%,54.2%,24.0%,41.8%,0.52,
Career,198,102,96,51.5%,289-265,52.2%,2801-2784,50.2%,61-52,54.0%,165,81.9%,16.7%,11.1%,6.0%,62.0%,74.7%,49.2%,65.0%,33.8%,49.5%,0.97,
