Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2020 Pau CH F,L vs Gulbis,2.8,2.4,3.2,44.2%,42.9%,28.6%,60.0%,49.1%,33.9%,-2.5,-4.6,-4.5,-12.5
2015 Stuttgart R32,W vs Brown,2.6,2.5,2.7,54.4%,50.0%,55.6%,0.0%,54.7%,19.8%,16.0,17.0,4.0,6.0
2015 Miami R32,L vs Goffin,4.3,3.8,4.9,54.5%,40.0%,0.0%,37.5%,53.5%,19.1%,-7.5,-8.2,0.0,0.0
2015 Indian Wells R128,L vs Schwartzman,3.4,3.0,3.9,53.7%,47.6%,28.6%,42.9%,51.2%,16.2%,9.0,6.4,-8.0,-6.7
2015 Montpellier F,L vs Gasquet,2.1,2.8,1.5,0.0%,0.0%,-,-,60.0%,0.0%,-3.5,-58.3,-2.5,-62.5
2015 Montpellier QF,W vs Simon,4.5,4.0,5.1,57.8%,60.9%,50.0%,61.5%,49.1%,29.9%,7.0,6.5,9.0,11.0
2015 Sydney R32,W vs Kyrgios,2.8,2.6,3.1,51.6%,50.0%,60.0%,75.0%,48.6%,18.6%,5.5,5.3,10.0,10.9
2014 Canada R64,L vs Polansky,3.7,3.0,4.4,46.1%,50.0%,50.0%,53.8%,56.4%,9.5%,0.5,0.4,-6.5,-7.7
2013 Wimbledon SF,L vs Murray,3.4,3.4,3.4,39.1%,58.6%,46.7%,57.1%,51.0%,32.9%,6.5,4.6,-4.0,-4.0
2013 Rome QF,L vs Federer,3.3,3.3,3.2,46.2%,55.2%,18.8%,66.7%,56.3%,20.5%,0.0,0.0,-1.0,-1.8
2013 Indian Wells R32,L vs Gasquet,3.7,3.0,4.4,44.3%,33.3%,37.5%,33.3%,49.7%,24.0%,-2.5,-3.6,-1.0,-1.8
2012 Paris SF,W vs Simon,3.4,2.8,3.9,55.8%,63.0%,58.3%,40.0%,56.0%,32.4%,13.0,15.3,-4.5,-9.2
2012 Paris QF,W vs Tipsarevic,3.7,3.1,4.1,59.2%,61.9%,35.3%,60.0%,42.2%,19.0%,12.0,16.4,5.5,5.6
2012 Paris F,L vs Ferrer,3.4,2.5,4.1,43.7%,42.9%,14.3%,55.6%,46.2%,32.3%,-6.0,-8.0,-2.5,-3.8
Career (14 matches),,3.4,3.0,3.7,49.3%,51.9%,38.0%,50.9%,51.0%,23.3%,3.4,3.8,-0.4,-0.6
