Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,30,18,12,60.0%,8,5,3,62.5%,2015,2026,R16,23,1.07,2.4%,4.0%,64.4%,62.0%,47.3%,56.8%,46.3%,51.6%,45.5%
Roland Garros,7,Clay,10,3,7,30.0%,0,0,0,-,2015,2024,R128,8,0.93,1.7%,3.1%,72.0%,54.7%,39.0%,50.3%,46.3%,49.3%,55.6%
Wimbledon,10,Grass,17,7,10,41.2%,4,0,4,0.0%,2015,2025,R32,10,0.93,2.0%,2.6%,66.6%,60.9%,50.0%,57.3%,39.7%,47.2%,39.4%
US Open,9,Hard,18,9,9,50.0%,2,0,2,0.0%,2014,2025,R32,14,1.05,1.9%,3.3%,63.3%,61.9%,46.6%,56.3%,45.8%,53.6%,43.0%
Fed Cup,2,,7,4,3,57.1%,4,2,2,50.0%,2017,2018,,7,0.99,2.2%,3.7%,55.2%,62.2%,47.4%,55.6%,43.9%,51.5%,44.4%
Ningbo,2,Hard,6,4,2,66.7%,0,0,0,-,2014,2025,QF,6,1.06,3.7%,4.1%,62.2%,59.3%,50.6%,56.0%,46.6%,47.8%,43.1%
Wuhan,4,Hard,6,2,4,33.3%,2,0,2,0.0%,2016,2025,R64,6,0.94,1.9%,5.4%,61.1%,61.4%,43.0%,54.2%,42.9%,49.0%,51.2%
Beijing,7,Hard,9,2,7,22.2%,0,0,0,-,2014,2025,R32,9,0.82,1.4%,5.4%,58.3%,56.9%,46.0%,52.4%,39.2%,58.1%,40.8%
Cleveland,2,Hard,5,3,2,60.0%,0,0,0,-,2023,2025,SF,5,1.04,1.3%,4.1%,68.0%,59.9%,48.0%,56.1%,45.8%,54.8%,58.1%
Cincinnati,2,Hard,2,0,2,0.0%,2,1,1,50.0%,2023,2025,R64,2,0.86,5.0%,3.9%,65.2%,61.0%,44.4%,55.2%,38.6%,61.5%,54.5%
Montreal,2,Hard,5,3,2,60.0%,2,2,0,100.0%,2023,2025,R16,5,1.06,2.5%,3.8%,63.5%,59.1%,50.3%,55.9%,46.6%,54.2%,45.3%
