Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,1-4,20.0%,12-26,31.6%,0-0,-,0,,,,,,,,,,,,
2025,17,7,10,41.2%,18-22,45.0%,175-188,48.2%,2-2,50.0%,17,59.9%,36.1%,2.4%,3.2%,67.1%,59.2%,46.3%,54.9%,44.0%,49.4%,0.98,QF (Ningbo)
2024,28,12,16,42.9%,30-33,47.6%,282-299,48.5%,3-4,42.9%,28,63.8%,32.9%,2.8%,4.0%,60.1%,63.2%,45.6%,56.2%,42.1%,49.1%,0.96,F (Hua Hin)
2023,52,28,24,53.8%,63-54,53.8%,557-544,50.6%,10-4,71.4%,52,64.3%,35.9%,2.1%,3.5%,65.0%,61.0%,48.0%,56.5%,44.2%,50.4%,1.02,W (Hua Hin)
2022,20,8,12,40.0%,20-25,44.4%,194-217,47.2%,2-4,33.3%,20,58.2%,36.8%,1.5%,2.9%,64.5%,57.6%,44.8%,53.0%,43.5%,48.4%,0.93,QF (Seoul)
2021,11,4,7,36.4%,10-15,40.0%,110-122,47.4%,1-3,25.0%,11,62.5%,41.5%,3.0%,4.9%,65.0%,61.2%,45.8%,55.8%,46.1%,50.8%,1.04,R16 (Monterrey)
2020,9,4,5,44.4%,10-11,47.6%,94-107,46.8%,3-1,75.0%,9,58.6%,34.7%,1.2%,2.8%,67.1%,59.9%,42.7%,54.3%,44.3%,49.3%,0.97,QF (Acapulco)
2019,18,5,13,27.8%,13-26,33.3%,164-211,43.7%,3-4,42.9%,18,54.3%,33.2%,1.1%,3.3%,66.6%,56.1%,42.6%,51.6%,43.3%,47.3%,0.89,QF (Nanchang)
2018,13,5,8,38.5%,13-17,43.3%,136-140,49.3%,2-0,100.0%,13,58.4%,39.6%,2.1%,3.6%,59.0%,60.2%,45.2%,54.1%,45.0%,49.5%,0.98,SF (Nanchang)
2017,19,9,10,47.4%,20-25,44.4%,222-226,49.6%,2-6,25.0%,19,65.9%,34.1%,2.8%,5.8%,57.1%,65.4%,45.9%,57.0%,43.2%,50.1%,1.01,QF (3x)
2016,10,5,5,50.0%,11-11,50.0%,93-106,46.7%,0-0,-,10,66.7%,27.0%,2.8%,3.9%,59.3%,63.0%,49.0%,57.3%,40.4%,48.8%,0.95,SF (Kuala Lumpur)
2015,10,4,6,40.0%,10-14,41.7%,100-118,45.9%,1-1,50.0%,10,58.0%,36.8%,2.1%,4.8%,57.3%,61.1%,49.2%,56.0%,41.5%,48.9%,0.94,R16 (3x)
2014,7,3,4,42.9%,5-9,35.7%,58-74,43.9%,1-0,100.0%,6,-,-,3.8%,7.9%,50.5%,61.8%,45.2%,53.6%,42.9%,48.6%,0.92,R16 (2x)
Career,216,94,122,43.5%,224-266,45.7%,2197-2378,48.0%,30-29,50.8%,213,61.7%,35.3%,2.2%,4.0%,62.6%,60.8%,46.2%,55.3%,43.5%,49.4%,0.97,
