Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,16,11,5,68.8%,22-8,73.3%,167-98,63.0%,1-1,50.0%,16,80.9%,45.7%,3.1%,2.6%,70.9%,64.7%,56.5%,62.3%,49.1%,55.7%,1.30,F (W75 Brisbane)
2025,14,10,4,71.4%,23-10,69.7%,171-133,56.3%,1-0,100.0%,14,68.5%,44.2%,2.7%,2.4%,68.2%,60.8%,51.4%,57.8%,46.8%,52.6%,1.11,F (2x)
2024,3,0,3,0.0%,3-6,33.3%,36-44,45.0%,0-0,-,2,52.0%,38.5%,1.2%,4.9%,57.4%,57.0%,43.5%,51.2%,45.3%,48.2%,0.93,R32 (3x)
2022,36,26,10,72.2%,55-24,69.6%,424-287,59.6%,3-4,42.9%,9,65.3%,38.4%,2.3%,2.6%,67.9%,60.9%,45.0%,55.8%,45.4%,50.4%,1.03,W (3x)
2021,9,6,3,66.7%,14-6,70.0%,103-74,58.2%,1-1,50.0%,4,90.6%,59.4%,4.1%,0.5%,69.9%,68.0%,63.6%,66.7%,54.4%,60.7%,1.63,W (Seoul)
2020,7,5,2,71.4%,10-5,66.7%,85-60,58.6%,1-0,100.0%,2,66.7%,31.8%,0.7%,2.1%,73.1%,57.5%,56.4%,57.2%,42.1%,49.3%,0.99,F (W25 Hong Kong)
2019,41,31,10,75.6%,62-27,69.7%,456-341,57.2%,4-2,66.7%,3,59.5%,43.2%,2.0%,2.8%,58.7%,60.0%,47.1%,54.7%,47.1%,50.9%,1.04,W (3x)
2018,32,21,11,65.6%,44-29,60.3%,352-282,55.5%,3-3,50.0%,8,69.0%,34.1%,1.6%,2.8%,61.1%,64.5%,47.3%,57.8%,44.5%,51.0%,1.05,W (2x)
2017,30,20,10,66.7%,41-26,61.2%,346-280,55.3%,2-2,50.0%,1,54.5%,27.3%,1.5%,4.5%,58.2%,71.8%,25.0%,52.2%,34.4%,43.5%,0.72,W (Luan $60K)
2016,38,20,18,52.6%,48-45,51.6%,438-423,50.9%,6-4,60.0%,1,53.8%,38.5%,5.4%,4.3%,56.5%,55.8%,47.5%,52.2%,44.6%,48.8%,0.93,F (Kofu $25K)
2015,11,4,7,36.4%,8-14,36.4%,93-117,44.3%,2-2,50.0%,0,,,,,,,,,,,,SF (Pelham AL $25K)
2014,64,49,15,76.6%,100-48,67.6%,758-580,56.7%,4-6,40.0%,6,-,-,4.5%,3.8%,56.1%,63.1%,52.8%,58.6%,42.9%,50.4%,1.04,W (4x)
2013,27,12,15,44.4%,30-38,44.1%,300-316,48.7%,0-3,0.0%,0,,,,,,,,,,,,SF (Sydney 10K)
2012,23,12,11,52.2%,25-26,49.0%,219-225,49.3%,2-0,100.0%,0,,,,,,,,,,,,F (Pattaya 10K)
2011,21,13,8,61.9%,29-18,61.7%,230-184,55.6%,2-3,40.0%,0,,,,,,,,,,,,W (Jakarta 10K)
2010,23,16,7,69.6%,36-18,66.7%,278-217,56.2%,1-1,50.0%,0,,,,,,,,,,,,W (Khon Kaen 10K)
2009,4,2,2,50.0%,4-6,40.0%,42-47,47.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,399,258,141,64.7%,554-354,61.0%,4498-3708,54.8%,33-33,50.0%,66,70.2%,41.7%,2.7%,2.7%,65.5%,62.4%,50.4%,58.3%,46.2%,52.3%,1.11,
