Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Auckland QF,L vs Monfils,16.7%,20.0%,44.9%,20.5%,25.0%,27.5%,50.0%,30.8%,28.6%,68.4%,66.7%,0.0%,5.3%,36.8%,-118
2024 Barcelona R64,W vs Rincon,12.0%,22.0%,74.4%,23.0%,16.7%,37.5%,80.0%,39.6%,50.0%,50.0%,100.0%,8.0%,8.0%,69.6%,-33
2024 Buenos Aires F,W vs Jarry,24.3%,41.4%,62.7%,35.6%,23.1%,44.2%,65.0%,38.3%,24.0%,66.7%,75.0%,31.3%,37.5%,54.5%,89
2024 Cordoba R32,W vs Gomez,12.2%,30.6%,74.4%,19.8%,12.0%,32.0%,81.8%,26.8%,60.0%,53.3%,100.0%,15.0%,35.0%,64.7%,19
2023 US Open R128,L vs Isner,28.3%,35.4%,48.0%,33.0%,36.0%,45.3%,52.1%,43.1%,7.9%,51.4%,50.0%,15.6%,18.8%,40.7%,27
2023 Heilbronn CH F,L vs Arnaldi,14.3%,21.4%,42.6%,21.3%,16.7%,25.0%,50.0%,27.5%,17.6%,52.6%,33.3%,10.5%,15.8%,29.4%,-8
2022 Coquimbo CH F,L vs Cerundolo,7.6%,14.3%,53.3%,13.9%,13.6%,27.3%,55.3%,28.6%,90.5%,43.5%,16.7%,8.3%,12.5%,50.0%,-47
Career (7 matches),,17.3%,26.6%,55.8%,24.3%,23.0%,35.8%,59.6%,34.9%,34.2%,55.3%,51.9%,12.3%,18.1%,49.3%,0
