Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,17,11,6,64.7%,24-15,61.5%,206-164,55.7%,4-3,57.1%,17,71.2%,39.7%,3.4%,4.2%,61.3%,64.6%,52.5%,59.9%,45.2%,52.6%,1.13,W (Tigre 2)
2025,33,19,14,57.6%,45-33,57.7%,406-347,53.9%,7-4,63.6%,33,79.7%,27.4%,4.3%,3.1%,62.4%,70.4%,53.4%,64.0%,41.6%,52.4%,1.16,F (2x)
2024,2,0,2,0.0%,0-4,0.0%,17-25,40.5%,0-1,0.0%,2,85.0%,0.0%,4.2%,3.4%,55.5%,72.7%,64.2%,68.9%,22.4%,45.1%,0.72,R32 (2x)
2023,60,44,16,73.3%,90-44,67.2%,712-558,56.1%,8-8,50.0%,60,76.7%,34.2%,3.3%,4.1%,62.0%,68.3%,49.7%,61.2%,42.8%,52.1%,1.11,W (4x)
2022,45,27,18,60.0%,58-40,59.2%,500-420,54.3%,8-7,53.3%,45,76.4%,32.7%,4.0%,4.9%,55.4%,69.8%,51.6%,61.7%,42.7%,52.2%,1.11,W (Coquimbo)
2021,18,6,12,33.3%,17-25,40.5%,184-212,46.5%,2-1,66.7%,18,68.4%,24.4%,4.8%,5.2%,53.1%,68.7%,47.0%,58.5%,38.6%,48.5%,0.93,QF (2x)
2020,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,70.0%,10.0%,7.7%,11.5%,51.9%,77.8%,44.0%,61.5%,37.0%,47.2%,0.96,R64 (Punta Del Este)
2019,8,4,4,50.0%,9-12,42.9%,100-106,48.5%,0-1,0.0%,8,67.3%,29.7%,2.7%,5.9%,57.0%,64.6%,49.1%,57.9%,40.3%,49.0%,0.96,R16 (2x)
2018,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,1,50.0%,20.0%,1.7%,11.9%,64.4%,55.3%,33.3%,47.5%,34.5%,41.0%,0.66,R32 (Montevideo)
Career,185,111,74,60.0%,243-177,57.9%,2140-1857,53.5%,29-25,53.7%,185,75.3%,31.3%,3.8%,4.4%,59.2%,68.5%,50.8%,61.3%,42.0%,51.6%,1.08,
