Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,90.0%,0.0%,9.7%,3.2%,66.1%,70.7%,61.9%,67.7%,29.6%,47.4%,0.92,R32 (Buenos Aires)
2025,8,3,5,37.5%,9-11,45.0%,90-101,47.1%,1-2,33.3%,8,72.6%,20.2%,5.7%,5.9%,62.4%,69.8%,46.8%,61.1%,36.1%,48.9%,0.93,QF (Auckland)
2024,33,16,17,48.5%,41-42,49.4%,402-392,50.6%,5-7,41.7%,33,75.9%,25.1%,3.5%,4.0%,64.4%,66.7%,52.2%,61.5%,38.8%,50.2%,1.01,W (Buenos Aires)
2023,6,2,4,33.3%,7-11,38.9%,86-94,47.8%,1-2,33.3%,6,76.4%,20.2%,3.2%,4.9%,62.4%,68.9%,48.8%,61.3%,36.5%,48.8%,0.94,R16 (Buenos Aires)
2021,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,60.0%,27.3%,0.0%,10.4%,44.8%,60.0%,48.6%,53.7%,43.4%,48.3%,0.94,R32 (Buenos Aires)
2020,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,69.2%,14.3%,6.3%,10.0%,60.0%,66.7%,40.6%,56.3%,32.6%,43.8%,0.74,R32 (Buenos Aires)
Career,50,21,29,42.0%,58-70,45.3%,607-629,49.1%,7-13,35.0%,50,75.3%,23.0%,3.9%,4.6%,63.4%,67.4%,50.6%,61.3%,37.8%,49.6%,0.98,
