Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Camilo Ugo Carabelli [ARG],2,4,33.3%,1,0,1,0.0%,2018,2026,6,1.01,4.7%,4.5%,58.2%,61.4%,54.8%,58.7%,41.8%,65.5%,32.8%
6,Juan Manuel Cerundolo [ARG],3,3,50.0%,1,0,1,0.0%,2020,2025,4,0.92,3.5%,7.3%,54.7%,64.6%,51.9%,58.8%,37.7%,65.5%,33.3%
6,Sebastian Baez [ARG],2,4,33.3%,2,1,1,50.0%,2019,2025,3,0.83,4.2%,5.3%,62.6%,64.7%,45.1%,57.4%,35.4%,52.4%,54.5%
5,Thiago Monteiro [BRA],1,4,20.0%,1,0,1,0.0%,2018,2026,5,0.90,5.1%,6.6%,59.6%,68.3%,51.1%,61.4%,34.6%,48.3%,39.1%
5,Thiago Seyboth Wild [BRA],2,3,40.0%,4,2,2,50.0%,2021,2025,5,0.95,4.8%,5.3%,62.7%,66.0%,49.0%,59.6%,38.5%,59.1%,36.1%
5,Francisco Cerundolo [ARG],2,3,40.0%,3,2,1,66.7%,2020,2025,4,0.91,1.7%,6.5%,59.5%,62.3%,53.2%,58.6%,37.7%,47.8%,47.4%
5,Federico Coria [ARG],3,2,60.0%,2,1,1,50.0%,2022,2024,5,1.08,2.7%,3.6%,61.0%,66.8%,49.6%,60.1%,43.3%,46.9%,43.5%
5,Gonzalo Villanueva [ARG],4,1,80.0%,0,0,0,-,2019,2022,3,1.41,6.7%,3.4%,54.2%,76.3%,52.4%,65.4%,48.9%,77.8%,48.1%
5,Hernan Casanova [ARG],4,1,80.0%,3,2,1,66.7%,2019,2022,4,1.15,1.8%,7.9%,56.6%,72.8%,40.5%,58.8%,47.5%,57.6%,52.9%
5,Tomas Barrios Vera [CHI],3,2,60.0%,1,1,0,100.0%,2018,2022,5,0.98,4.8%,6.4%,52.1%,66.1%,52.6%,59.7%,39.7%,66.7%,48.3%
4,Nikolas Sanchez Izquierdo [ESP],2,2,50.0%,1,1,0,100.0%,2021,2026,2,1.22,2.3%,3.1%,61.8%,70.4%,54.0%,64.1%,43.8%,66.7%,80.0%
4,Juan Bautista Torres [ARG],3,1,75.0%,1,0,1,0.0%,2020,2026,3,1.09,4.3%,3.9%,60.4%,68.0%,51.2%,61.4%,42.0%,50.0%,56.5%
4,Thiago Agustin Tirante [ARG],1,3,25.0%,2,0,2,0.0%,2023,2025,4,0.91,2.3%,5.8%,58.3%,70.9%,51.9%,62.9%,33.7%,64.0%,33.3%
4,Yannick Hanfmann [GER],1,3,25.0%,2,2,0,100.0%,2022,2025,4,0.84,4.1%,4.7%,59.4%,63.2%,56.2%,60.3%,33.3%,57.6%,47.1%
4,Sumit Nagal [IND],2,2,50.0%,2,0,2,0.0%,2021,2024,4,0.99,4.4%,3.6%,62.5%,64.9%,51.0%,59.7%,39.8%,46.7%,37.8%
