Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Auckland QF,L vs Monfils,21,20,1.1,18.8%,17.9%,21,19,1.1,19.8%,17.9%,6.6%,3.8%,1.5,28.6%,19.6%
2024 US Open R64,L vs Draper,16,28,0.6,9.8%,17.2%,14,24,0.6,9.6%,16.4%,8.2%,0.7%,0.9,17.8%,19.0%
2024 US Open R128,W vs Gaston,19,19,1.0,13.2%,13.2%,16,17,0.9,12.0%,12.8%,8.3%,3.8%,0.4,8.3%,20.1%
2024 Wimbledon R128,L vs Norrie,23,50,0.5,12.2%,26.6%,20,43,0.5,11.8%,25.4%,6.5%,4.1%,0.6,11.7%,18.1%
2024 Barcelona R64,W vs Rincon,17,15,1.1,16.8%,14.9%,17,14,1.2,18.1%,14.9%,13.8%,4.3%,0.5,11.9%,24.8%
2024 Buenos Aires F,W vs Jarry,20,19,1.1,16.1%,15.3%,18,17,1.1,15.3%,14.4%,9.3%,5.9%,0.7,16.9%,24.2%
2024 Cordoba R32,W vs Gomez,12,20,0.6,10.9%,18.2%,11,16,0.7,11.2%,16.3%,9.2%,2.0%,0.2,6.4%,32.7%
2023 US Open R128,L vs Isner,26,21,1.2,13.3%,10.7%,21,15,1.4,12.1%,8.6%,8.6%,3.4%,1.5,20.4%,13.8%
2023 Heilbronn CH F,L vs Arnaldi,14,20,0.7,12.3%,17.5%,11,19,0.6,10.4%,17.9%,7.5%,2.8%,1.0,12.3%,12.3%
2022 Coquimbo CH F,L vs Cerundolo,19,37,0.5,17.3%,33.6%,19,30,0.6,18.4%,29.1%,14.6%,3.9%,0.6,18.2%,29.1%
Career (10 matches),,187,249,0.8,13.7%,18.3%,168,214,0.8,13.5%,17.2%,9.0%,3.4%,0.7,15.3%,20.6%
