Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Australian Open R128,L vs Federer,102.5,105.6,7.3,108.9,102.5,123,77,92.9,6.0,94.4,88.8,113,83
2015 US Open R64,L vs Berdych,100.9,105.4,6.7,,,118,86,94.6,6.9,,,111,80
2015 Roland Garros R64,L vs Kuznetsov,102.6,109.3,7.8,,,126,90,90.5,5.2,,,106,80
2015 Roland Garros R128,W vs Mannarino,104.3,110.4,8.6,,,124,86,94.7,6.1,,,106,84
2015 Australian Open R64,L vs Berdych,106.0,112.0,6.9,,,127,98,95.3,6.0,,,109,85
2014 Wimbledon R128,L vs Tsonga,108.0,110.7,6.8,,,123,92,98.8,9.6,,,122,83
2014 Roland Garros R64,L vs Tsonga,103.7,110.2,7.3,,,123,96,93.8,4.9,,,102,83
2013 Wimbledon R16,L vs Janowicz,100.5,,,,,119,,,,,,,73
2013 Wimbledon R32,W vs Stakhovsky,107.8,,,,,124,,,,,,,86
2013 Wimbledon R128,W vs Fognini,103.9,,,,,122,,,,,,,76
2013 Australian Open R32,L vs Berdych,102.7,,,,,121,,,,,,,82
2012 US Open R128,L vs Klahn,106.4,,,,,129,,,,,,,76
2012 Wimbledon R128,W vs Wawrinka,102.6,,,,,125,,,,,,,62
2011 Wimbledon R32,L vs Malisse,105.0,109.4,10.4,,,125,86,96.5,6.5,,,109,85
2011 Wimbledon R64,W vs Tursunov,108.3,113.5,6.9,,,127,94,99.9,5.2,,,109,86
2011 Roland Garros R64,L vs Rosol,101.5,108.7,8.0,,,126,83,87.4,5.4,,,102,77
2011 Roland Garros R128,W vs Beck,103.5,113.9,7.4,,,126,93,88.4,7.2,,,108,74
2011 Australian Open R16,L vs Murray,105.6,111.8,8.7,,,126,93,93.3,6.3,,,111,82
2011 Australian Open R32,W vs Baghdatis,106.5,113.2,7.5,,,128,97,90.7,4.9,,,105,83
2011 Australian Open R64,W vs Riba,102.8,109.4,7.7,,,126,93,88.2,3.6,,,96,82
Career (20 matches),,104.3,110.2,7.6,108.9,102.5,129,77,93.3,6.0,94.4,88.8,122,62
