Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2017 Australian Open R128,L vs Federer,3.5,3.9,3.0,47.1%,38.0%,50.0%,25.0%,44.9%,11.4%,6.0,4.9,3.5,2.5
2015 s Hertogenbosch R16,L vs Goffin,3.4,3.0,3.8,41.6%,46.7%,50.0%,28.6%,48.7%,25.8%,-10.5,-12.2,-4.0,-5.6
2015 Istanbul R16,L vs Schwartzman,4.1,5.0,3.3,31.9%,32.0%,60.0%,45.5%,46.6%,11.5%,-3.5,-5.8,-6.0,-8.7
2013 Monte Carlo R32,W vs Almagro,3.2,3.3,3.0,49.4%,64.0%,62.5%,0.0%,57.4%,32.6%,8.5,14.9,2.0,6.7
2012 Memphis F,W vs Raonic,3.0,3.3,2.7,47.7%,64.3%,60.0%,33.3%,46.7%,14.8%,3.0,4.3,2.5,3.3
2011 Monte Carlo SF,L vs Ferrer,4.9,4.1,5.3,41.7%,43.5%,50.0%,33.3%,41.6%,11.3%,0.0,0.0,-2.0,-1.6
2010 Hamburg F,L vs Golubev,3.4,2.9,3.8,47.0%,52.4%,45.0%,0.0%,46.2%,17.2%,-1.5,-2.2,-1.0,-1.4
2010 Wimbledon R16,L vs Federer,3.0,3.3,2.6,40.8%,32.3%,37.5%,20.0%,47.5%,27.0%,-2.0,-3.0,-4.5,-8.7
2010 Roland Garros SF,L vs Nadal,3.8,3.6,4.1,43.9%,40.0%,37.5%,27.3%,55.7%,32.8%,-5.5,-4.0,-1.0,-1.3
2008 Kitzbuhel F,L vs Del Potro,3.3,3.8,2.5,37.3%,31.3%,50.0%,0.0%,55.8%,26.1%,-3.0,-5.3,-3.5,-10.3
2006 Metz F,L vs Djokovic,3.5,3.4,3.5,43.4%,54.0%,46.2%,33.3%,43.8%,28.2%,9.5,10.0,-8.0,-8.5
Career (11 matches),,3.5,3.6,3.5,43.8%,45.3%,48.4%,27.3%,47.9%,20.5%,0.1,0.1,-2.0,-2.6
