Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2017 Australian Open R128,L vs Federer,1.9%,0.0%,7.5%,56.3%,12.2%,16.7%,11.5%,12.0%,17.2%,0.0%,-,19,-6
2015 s Hertogenbosch R16,L vs Goffin,1.6%,0.0%,7.4%,80.0%,4.4%,11.1%,9.1%,11.8%,10.0%,0.5%,100.0%,41,56
2015 Istanbul R16,L vs Schwartzman,7.5%,0.0%,10.2%,33.3%,0.0%,0.0%,0.0%,5.4%,0.0%,3.4%,40.0%,-90,-81
2013 Monte Carlo R32,W vs Almagro,0.0%,-,20.5%,78.3%,15.9%,25.0%,10.0%,18.8%,0.0%,4.6%,20.0%,30,-6
2012 Memphis F,W vs Raonic,5.6%,75.0%,10.5%,75.0%,15.5%,28.6%,0.0%,11.5%,7.7%,4.2%,57.1%,72,72
2011 Monte Carlo SF,L vs Ferrer,0.0%,-,10.9%,50.0%,10.0%,16.7%,10.0%,9.8%,10.0%,2.1%,40.0%,-38,-22
2010 Hamburg F,L vs Golubev,14.0%,57.1%,12.4%,56.3%,7.7%,13.3%,0.0%,11.4%,50.0%,1.7%,33.3%,-54,16
2010 Wimbledon R16,L vs Federer,18.3%,69.2%,14.8%,61.9%,13.8%,27.8%,25.0%,2.8%,25.0%,2.1%,0.0%,52,16
2010 Roland Garros SF,L vs Nadal,19.8%,47.4%,19.6%,55.6%,11.0%,28.6%,0.0%,14.5%,57.1%,4.2%,45.5%,41,8
2008 Kitzbuhel F,L vs Del Potro,8.3%,25.0%,20.9%,44.4%,14.0%,45.5%,12.5%,5.0%,16.7%,3.8%,0.0%,73,67
2006 Metz F,L vs Djokovic,6.8%,50.0%,19.1%,76.5%,19.2%,50.0%,10.0%,6.6%,6.7%,3.4%,50.0%,66,69
Career (11 matches),,8.0%,49.2%,13.8%,62.6%,11.4%,24.5%,10.2%,10.0%,18.8%,2.5%,38.5%,20,18
