Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Concord MA R32,L vs Liang,0.88,0.92,125.0,10.7,-,55.8%,-,59.6%,49.2%,40.0%
2019 Jurmala R32,L vs Sevastova,0.83,0.31,30.8,2.1,-,52.0%,-,41.7%,15.8%,25.0%
2019 W100 Ilkley R16,L vs Cepelova,0.99,0.55,44.8,2.8,-,56.8%,-,40.0%,30.4%,26.3%
2019 W60 Rome QF,W vs Pieri,0.93,1.62,44.1,2.4,-,65.4%,-,68.0%,59.3%,56.5%
2019 Bol R16,L vs Sorribes Tormo,1.06,0.69,44.1,2.7,-,36.7%,-,42.9%,41.4%,37.0%
2019 W60 La Bisbal D'Emporda R32,L vs Seguel,1.02,0.60,41.0,2.4,-,26.9%,-,62.5%,30.8%,34.8%
2019 Prague Q2,L vs Allertova,0.96,0.80,60.8,3.0,2.6%,38.5%,2.7%,62.2%,43.2%,40.6%
2019 Prague Q1,W vs Di Giuseppe,1.23,1.42,51.3,2.2,0.0%,71.0%,3.4%,58.6%,45.5%,34.5%
2019 Charleston Q1,W vs Rosolska,1.01,1.40,54.2,2.4,2.9%,62.9%,3.2%,71.0%,43.6%,48.6%
2019 W25 Irapuato R16,L vs Jaksic,0.96,0.84,62.2,2.5,3.8%,63.5%,0.0%,40.0%,39.3%,46.0%
2019 Acapulco R16,L vs Konta,0.89,0.57,37.9,2.0,0.0%,56.7%,3.3%,40.0%,30.8%,36.0%
2019 Acapulco Q2,W vs Zhuk,1.11,1.17,63.6,36.8,0.0%,52.9%,6.3%,45.8%,48.1%,59.6%
2019 Acapulco Q1,W vs Sharma,1.16,1.17,60.0,3.1,0.0%,53.3%,7.3%,51.2%,48.1%,48.0%
2019 W25 Kazan SF,W vs Stefkova,1.05,1.65,37.5,2.1,4.3%,52.2%,4.8%,66.7%,57.7%,70.8%
2019 W25 Kazan QF,W vs Stevanovic,1.07,1.92,38.4,2.0,5.0%,55.0%,0.0%,77.8%,61.5%,61.9%
2019 W25 Kazan R16,W vs Al Nabhani,0.99,1.48,44.7,2.0,4.3%,69.6%,4.5%,54.5%,62.2%,50.0%
2019 Australian Open Q2,L vs Sharma,0.97,0.84,62.2,4.4,8.0%,60.0%,4.3%,41.3%,34.0%,51.0%
2018 Houston R32,L vs Nara,0.84,0.69,50.9,2.1,0.0%,54.2%,0.0%,47.6%,48.6%,32.4%
2018 Moscow Q1,L vs Garcia Perez,0.91,0.79,55.8,4.3,4.0%,70.0%,4.3%,45.7%,30.6%,42.9%
2018 Tashkent Q2,L vs Stollar,0.87,0.74,53.8,3.0,2.9%,64.7%,3.4%,51.7%,23.1%,50.0%
2019 (17 matches),,1.01,0.99,58.3,2.7,2.8%,55.0%,3.8%,52.5%,44.4%,46.2%
2018 (14 matches),,1.01,1.01,61.7,2.7,3.2%,57.0%,2.7%,52.4%,44.7%,46.2%
2017 (7 matches),,1.06,1.16,57.9,2.5,1.6%,55.6%,1.3%,56.1%,49.6%,47.0%
2016 (30 matches),,1.01,1.12,53.8,2.5,4.3%,59.3%,2.8%,56.3%,47.0%,46.6%
2015 (6 matches),,0.90,0.95,52.8,2.6,5.1%,58.9%,4.4%,60.8%,47.0%,37.8%
Career (89 matches),,1.00,1.03,56.3,2.6,3.7%,57.0%,2.8%,54.9%,45.5%,45.9%
