Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,3,0,3,0.0%,1-6,14.3%,25-43,36.8%,1-0,100.0%,3,56.3%,17.1%,3.2%,9.6%,61.0%,57.9%,48.2%,54.1%,38.0%,45.5%,0.83,R32 (3x)
2021,2,0,2,0.0%,1-4,20.0%,16-29,35.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2020,3,1,2,33.3%,4-3,57.1%,36-23,61.0%,0-0,-,0,,,,,,,,,,,,R16 (W25 Nonthaburi)
2019,20,13,7,65.0%,28-15,65.1%,224-161,58.2%,2-1,66.7%,3,62.1%,43.3%,3.6%,7.1%,64.3%,69.4%,27.5%,54.5%,48.5%,51.7%,1.06,W (W25 Kazan)
2018,52,40,12,76.9%,83-33,71.6%,620-409,60.3%,2-6,25.0%,1,50.0%,11.1%,0.0%,4.4%,64.4%,62.1%,31.3%,51.1%,40.6%,44.7%,0.83,W (4x)
2017,8,6,2,75.0%,12-6,66.7%,95-69,57.9%,2-0,100.0%,0,,,,,,,,,,,,W (Antalya $15K)
2016,52,35,17,67.3%,73-33,68.9%,542-370,59.4%,2-0,100.0%,0,,,,,,,,,,,,F (4x)
2015,8,4,4,50.0%,7-8,46.7%,73-71,50.7%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2014,10,6,4,60.0%,14-10,58.3%,119-90,56.9%,1-2,33.3%,0,,,,,,,,,,,,SF (Medellin 50K)
2013,22,12,10,54.5%,29-21,58.0%,239-204,54.0%,5-1,83.3%,0,,,,,,,,,,,,SF (2x)
2012,18,10,8,55.6%,19-19,50.0%,184-169,52.1%,1-4,20.0%,0,,,,,,,,,,,,SF (2x)
2011,5,3,2,60.0%,7-4,63.6%,55-47,53.9%,0-1,0.0%,0,,,,,,,,,,,,QF (Umag 10K)
Career,203,130,73,64.0%,278-162,63.2%,2228-1685,56.9%,17-17,50.0%,7,58.0%,27.0%,3.1%,8.0%,62.8%,63.7%,37.6%,54.0%,42.4%,48.0%,0.92,
