Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Koksijde R16,W vs Benoit,57% (12/21),31% (4/13),2/3,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2019 W25 Porto R16,L vs Ozgen,50% (5/10),67% (4/6),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2019 W25 Porto R32,W vs Sabino,70% (7/10),42% (5/12),2/6,1/2,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 W25 Nonthaburi R32,W vs Ozaki,67% (8/12),38% (5/13),2/4,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh F,W vs Rogozinska Dzik,78% (7/9),63% (5/8),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh SF,W vs Maluniakova,50% (5/10),58% (7/12),2/7,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh QF,W vs Zolotareva,75% (6/8),86% (6/7),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,W vs Miklova,67% (8/12),71% (5/7),2/5,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,W vs Gilchrist,50% (7/14),56% (5/9),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh SF,W vs Sawangkaew,59% (10/17),55% (6/11),2/2,1/1,25% (1/4),0/1,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh QF,W vs Maluniakova,57% (8/14),44% (4/9),2/6,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R16,W vs Morandais,100% (8/8),67% (4/6),2/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun SF,L vs Osorio,57% (8/14),38% (3/8),1/1,0/0,50% (4/8),4/6,3/4,- (0/0),- (0/0)
2019 W15 Cancun QF,W vs Gonzalez,56% (9/16),38% (3/8),2/6,1/5,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Schaefer,55% (6/11),60% (6/10),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Hosonuma,57% (8/14),80% (4/5),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,L vs Brouleau,38% (3/8),33% (1/3),0/0,0/0,17% (1/6),2/4,2/3,- (0/0),- (0/0)
2019 W15 Cancun R32,W vs Hourigan,62% (8/13),40% (4/10),2/3,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh R32,L vs Ivanova,56% (5/9),33% (2/6),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 W15 Sharm El Sheikh F,W vs Ivanova,58% (7/12),63% (5/8),2/3,1/2,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 (26 matches),,61.2%,53.8%,56.3%,59.5%,54.0%,50.0%,55.6%,75.0%,100.0%
2017 (31 matches),,58.1%,49.2%,60.0%,63.6%,56.1%,50.0%,54.5%,57.6%,42.4%
2016 (16 matches),,51.8%,50.4%,52.5%,50.0%,53.1%,54.5%,53.3%,100.0%,50.0%
2015 (10 matches),,64.5%,61.8%,62.1%,64.3%,49.2%,42.9%,75.0%,66.7%,55.6%
2014 (5 matches),,55.9%,37.8%,50.0%,75.0%,57.1%,28.6%,33.3%,-,-
Career (90 matches),,58.4%,51.4%,57.5%,60.7%,54.2%,50.8%,57.6%,65.0%,50.8%
