Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-08-04),1106,13,,,,,,,,,76,1091,,
2024,450,126,290,1441,251,1431,,,,,148,541
2023,349,182,376,1266,328,1292,355,1239,253,1220,,
2022,210,310,192,1528,168,1519,255,1372,,,,
2021,457,109,,,,,,,,,,
2020,423,108,,,,,,,,,516,116
2019,407,109,,,,,,,,,532,95
2017,462,74,,,,,,,,,486,93
2016,732,23,,,,,,,,,871,23
2015,658,30,,,,,,,,,782,30
2014,882,13,,,,,,,,,433,95
2013,,,,,,,,,,,498,92
2012,,,,,,,,,,,751,32
