Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Jul-2025,Palermo 125,Clay,F,101,201,(3) Jones d. Anouk Koevermans [NED],6-3 6-2,1.83,0.0%,4.2%,75.0%,80.6%,58.3%,0/0,1:09
07-Jul-2025,Contrexeville 125,Clay,F,122,113,(5) Jones d. (4) Elsa Jacquemot [FRA],6-4 7-6(2),1.33,3.1%,7.7%,69.2%,73.3%,50.0%,0/3,1:41
05-May-2025,W75 Prague,Clay,F,126,139,Jones d. Ena Shibahara [JPN],6-3 6-4,1.26,3.6%,12.7%,47.3%,73.1%,44.8%,0/3,1:29
24-Mar-2025,W75 Vacaria,Clay,F,125,122,Jones d. Leolia Jeanjean [FRA],1-6 6-4 6-1,0.50,0.0%,33.3%,33.3%,100.0%,0.0%,0/0,1:54
20-May-2024,W75 Grado,Clay,F,295,274,(8) Jones d. (2) Kathinka Von Deichmann [LIE],6-1 7-5,,,,,,,,
25-Mar-2024,San Luis Potosi 125,Clay,F,270,78,(4) Nadia Podoroska [ARG] d. Jones,6-1 6-2,0.60,2.6%,13.2%,71.1%,51.9%,18.2%,4/9,1:08
19-Feb-2024,W35 Hammamet,Clay,F,288,265,(2) Lucija Ciric Bagaric [CRO] d. (4) Jones,2-1 RET,,,,,,,,
17-Apr-2023,W25 Guayaquil,Clay,F,385,254,(1) Julia Riera [ARG] d. (9) Jones,6-2 7-5,,,,,,,,
06-Sep-2021,W60 Montreux,Clay,F,170,174,(3) Beatriz Haddad Maia [BRA] d. (1) Jones,6-4 6-3,,,,,,,,
12-Jul-2021,W60 Biarritz,Clay,F,206,431,(1) Jones d. (Q) Oksana Selekhmeteva [RUS],6-4 7-6(4),,,,,,,,
