Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Rebeka Masarova [ESP],3,1,75.0%,2,2,0,100.0%,2024,2025,3,0.99,1.2%,7.1%,62.5%,65.8%,47.4%,58.9%,40.9%,74.3%,45.5%
4,Jessica Pieri [ITA],4,0,100.0%,0,0,0,-,2021,2025,1,2.46,7.5%,15.0%,55.0%,86.4%,44.4%,67.5%,80.0%,66.7%,85.7%
4,Julia Riera [ARG],2,2,50.0%,0,0,0,-,2023,2025,3,0.98,1.1%,14.0%,62.4%,66.7%,41.8%,57.3%,42.0%,63.6%,32.0%
4,Nadia Podoroska [ARG],0,4,0.0%,0,0,0,-,2020,2024,2,0.63,1.0%,7.8%,70.6%,51.4%,26.7%,44.1%,35.2%,54.5%,40.0%
4,Carolina Alves [BRA],3,1,75.0%,1,0,1,0.0%,2018,2023,0,,,,,,,,,,
4,Despina Papamichail [GRE],3,1,75.0%,2,2,0,100.0%,2020,2022,1,0.75,1.5%,11.9%,59.7%,60.0%,40.7%,52.2%,35.9%,25.0%,75.0%
4,Naiktha Bains [GBR],2,2,50.0%,1,1,0,100.0%,2019,2021,0,,,,,,,,,,
3,Panna Udvardy [HUN],1,2,33.3%,0,0,0,-,2025,2025,3,0.93,3.6%,5.0%,68.2%,62.0%,50.0%,58.2%,38.9%,57.1%,69.2%
3,Laura Pigossi [BRA],3,0,100.0%,0,0,0,-,2023,2025,3,1.31,3.0%,7.2%,59.3%,68.7%,44.1%,58.7%,54.2%,53.3%,51.5%
3,Chloe Paquet [FRA],3,0,100.0%,0,0,0,-,2021,2025,2,1.44,0.8%,4.1%,64.8%,74.7%,39.5%,62.3%,54.5%,40.0%,55.6%
3,Oksana Selekhmeteva [RUS],2,1,66.7%,2,2,0,100.0%,2021,2025,1,1.35,1.7%,6.7%,76.7%,65.2%,64.3%,65.0%,47.1%,66.7%,33.3%
3,Aliona Bolsova [ESP],1,2,33.3%,1,0,1,0.0%,2019,2025,1,1.19,1.5%,6.1%,74.2%,57.1%,64.7%,59.1%,48.6%,62.5%,45.5%
2,Victoria Rodriguez [MEX],1,1,50.0%,1,1,0,100.0%,2023,2025,1,1.40,3.1%,14.1%,68.8%,61.4%,30.0%,51.6%,67.9%,58.3%,72.7%
2,Arianne Hartono [NED],2,0,100.0%,0,0,0,-,2021,2025,1,1.51,5.3%,5.3%,68.4%,74.4%,55.6%,68.4%,47.6%,75.0%,44.4%
2,Petra Marcinko [CRO],2,0,100.0%,1,1,0,100.0%,2024,2025,2,1.27,3.0%,8.3%,63.9%,67.1%,45.8%,59.4%,51.4%,50.0%,60.0%
