Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,15,6,9,40.0%,14-17,45.2%,134-158,45.9%,1-1,50.0%,15,58.8%,31.2%,2.2%,4.3%,66.7%,58.5%,42.5%,53.2%,40.9%,47.2%,0.87
Clay,5,1,4,20.0%,4-7,36.4%,45-57,44.1%,0-1,0.0%,5,62.5%,25.9%,2.4%,7.3%,65.9%,62.0%,44.1%,55.9%,40.3%,48.1%,0.91
Grass,6,2,4,33.3%,5-8,38.5%,49-67,42.2%,0-0,-,6,55.2%,29.3%,1.8%,5.5%,66.1%,59.1%,39.9%,52.5%,40.4%,47.1%,0.85
Grand Slams,3,0,3,0.0%,1-5,16.7%,17-32,34.7%,0-0,-,3,48.1%,18.5%,1.2%,4.1%,66.9%,54.8%,42.1%,50.6%,36.5%,43.8%,0.74
Premiers,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,1.8%,10.9%,69.1%,47.4%,52.9%,49.1%,36.7%,43.3%,0.72
Internationals,17,8,9,47.1%,19-18,51.4%,169-181,48.3%,1-1,50.0%,17,62.0%,33.9%,2.3%,5.2%,65.9%,60.6%,42.1%,54.3%,42.1%,48.5%,0.92
Semi-finals,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,80.0%,9.1%,1.4%,8.3%,59.7%,65.1%,48.3%,58.3%,23.8%,42.2%,0.57
Quarter-finals,2,1,1,50.0%,2-1,66.7%,16-13,55.2%,0-0,-,2,68.4%,33.3%,5.3%,2.3%,66.4%,60.9%,50.0%,57.3%,42.2%,50.2%,0.99
vs Righties,21,8,13,38.1%,20-24,45.5%,191-224,46.0%,1-2,33.3%,21,60.6%,30.3%,2.2%,5.2%,66.2%,60.1%,43.0%,54.3%,40.4%,47.7%,0.88
vs Lefties,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,55.6%,11.1%,0.0%,3.9%,71.1%,58.2%,37.8%,52.3%,36.2%,44.3%,0.76
vs Top 10,1,0,1,0.0%,0-1,0.0%,1-6,14.3%,0-0,-,1,25.0%,0.0%,5.3%,0.0%,73.7%,35.7%,20.0%,31.6%,20.8%,25.6%,0.30
