Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,29,26,3,89.7%,54-9,85.7%,361-204,63.9%,3-1,75.0%,29,76.4%,51.6%,3.1%,7.1%,66.3%,68.0%,48.2%,61.3%,50.1%,55.9%,1.30,W (4x)
2024,42,28,14,66.7%,62-27,69.7%,483-334,59.1%,4-4,50.0%,18,66.8%,43.9%,1.4%,7.4%,65.7%,61.8%,45.0%,56.0%,47.2%,51.5%,1.07,W (W75 Grado)
2023,26,17,9,65.4%,34-17,66.7%,265-208,56.0%,6-0,100.0%,0,,,,,,,,,,,,F (W25 Guayaquil)
2021,33,23,10,69.7%,51-25,67.1%,399-324,55.2%,10-5,66.7%,1,57.1%,14.3%,1.0%,6.9%,60.4%,67.2%,32.5%,53.5%,34.4%,44.5%,0.74,W (W60 Biarritz)
2020,30,20,10,66.7%,44-26,62.9%,350-272,56.3%,1-3,25.0%,5,66.1%,40.7%,0.0%,5.4%,67.0%,62.3%,42.1%,55.7%,44.9%,50.6%,1.01,SF (3x)
2019,30,18,12,60.0%,40-28,58.8%,332-303,52.3%,7-0,100.0%,0,,,,,,,,,,,,W (2x)
2018,47,32,15,68.1%,69-38,64.5%,544-417,56.6%,7-2,77.8%,0,,,,,,,,,,,,W (2x)
2017,30,19,11,63.3%,44-23,65.7%,341-257,57.0%,3-1,75.0%,0,,,,,,,,,,,,W (Asuncion $15K)
2016,11,5,6,45.5%,12-14,46.2%,100-120,45.5%,0-0,-,0,,,,,,,,,,,,QF (Hammamet $10K)
Career,278,188,90,67.6%,410-207,66.5%,3175-2439,56.6%,41-16,71.9%,53,71.3%,46.5%,2.0%,7.0%,66.0%,65.0%,45.8%,58.5%,48.0%,53.3%,1.16,
