Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Bogota,Clay,R32,101,178,Guiomar Maristany Zuleta De Reales [ESP] d. (7) Jones,6-1 6-1,0.64,0.0%,8.0%,64.0%,53.1%,33.3%,7/12,1:06
17-Mar-2026,Miami,Hard,R64,93,5,(5) Jessica Pegula [USA] d. Jones,6-1 3-0 RET,0.30,5.3%,0.0%,73.7%,35.7%,20.0%,0/3,0:38
17-Mar-2026,Miami,Hard,R128,93,517,Jones d. (WC) Venus Williams [USA],7-5 7-5,1.17,2.5%,6.3%,67.5%,68.5%,42.3%,5/8,1:51
04-Mar-2026,Indian Wells,Hard,R128,93,187,(Q) Kayla Day [USA] d. Jones,6-3 6-1,0.60,0.0%,2.1%,76.6%,58.3%,36.4%,2/6,1:13
23-Feb-2026,Austin,Hard,R32,73,62,(4) Peyton Stearns [USA] d. Jones,3-6 6-3 6-2,0.84,0.0%,1.2%,71.4%,48.3%,45.8%,9/16,2:01
19-Jan-2026,Australian Open,Hard,R128,71,134,(Q) Linda Klimovicova [CZE] d. Jones,6-2 3-2 RET,0.50,2.2%,4.4%,66.7%,50.0%,46.7%,2/5,1:04
05-Jan-2026,Auckland,Hard,QF,72,57,(7) Xin Yu Wang [CHN] d. Jones,6-4 4-3 RET,0.76,4.2%,0.0%,73.2%,55.8%,36.8%,7/11,1:42
05-Jan-2026,Auckland,Hard,R16,72,108,Jones d. (Q) Sinja Kraus [AUT],1-6 6-4 6-1,1.08,1.2%,3.5%,65.1%,66.1%,40.0%,9/13,2:06
05-Jan-2026,Auckland,Hard,R32,72,15,Jones d. (2) Emma Navarro [USA],7-5 2-6 6-4,0.90,1.1%,6.4%,64.9%,59.0%,45.5%,6/12,2:23
27-Oct-2025,Chennai,Hard,R32,71,279,(Q) Mei Yamaguchi [JPN] d. (2) Jones,5-7 6-0 1-0 RET,0.79,8.3%,5.0%,70.0%,45.2%,38.9%,2/8,1:31
20-Oct-2025,Guangzhou,Hard,R32,74,163,(WC) Xiyu Wang [CHN] d. (7) Jones,6-4 6-4,0.86,0.0%,4.9%,67.9%,58.2%,38.5%,7/11,1:58
08-Sep-2025,Sao Paulo,Hard,SF,85,130,Janice Tjen [INA] d. (6) Jones,7-6(0) 6-3,0.57,1.4%,8.3%,59.7%,65.1%,48.3%,6/8,1:34
08-Sep-2025,Sao Paulo,Hard,QF,85,82,(6) Jones d. (2) Solana Sierra [ARG],6-3 6-4,1.33,6.7%,5.0%,58.3%,68.6%,60.0%,1/3,1:21
08-Sep-2025,Sao Paulo,Hard,R16,85,136,(6) Jones d. Whitney Osuigwe [USA],6-4 7-6(6),1.05,2.7%,2.7%,70.7%,64.2%,36.4%,1/5,1:46
08-Sep-2025,Sao Paulo,Hard,R32,85,389,(6) Jones d. Lina Glushko [ISR],4-6 6-2 6-3,1.11,2.1%,6.3%,62.5%,61.7%,41.7%,8/13,2:17
01-Sep-2025,Guadalajara 125,Hard,QF,89,134,Panna Udvardy [HUN] d. (4) Jones,6-4 4-6 6-3,0.77,3.3%,6.6%,70.3%,68.8%,44.4%,5/8,2:14
01-Sep-2025,Guadalajara 125,Hard,R16,89,205,(4) Jones d. Laura Pigossi [BRA],6-4 6-4,1.20,3.7%,7.4%,74.1%,72.5%,28.6%,4/7,1:35
01-Sep-2025,Guadalajara 125,Hard,R32,89,420,(4) Jones d. (Q) Victoria Rodriguez [MEX],7-6(1) 6-0,1.40,3.1%,14.1%,68.8%,61.4%,30.0%,7/12,1:39
