Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Sao Paulo QF,W vs Sierra,71.7%,53.5%,8.3%,2/3,2.16,3.3%,75.0%,50.0%,7.5%,2.07,6.3%,86.7%,61.5%,13.3%,2.27,0.0%
2025 Palermo F,W vs Koevermans,71.7%,54.5%,4.3%,1/1,2.35,2.6%,76.9%,50.0%,3.8%,2.41,3.4%,81.3%,61.5%,6.3%,2.16,0.0%
2025 Iasi R32,W vs Herrero Linana,76.6%,63.9%,6.4%,1/2,2.36,10.5%,80.5%,63.6%,7.3%,2.42,12.9%,50.0%,66.7%,0.0%,2.10,0.0%
2025 Nottingham R16,L vs Noskova,56.0%,35.7%,16.0%,5/3,2.59,16.4%,60.0%,23.8%,11.4%,2.58,24.3%,53.8%,71.4%,30.8%,2.59,6.7%
2025 Queens Club R32,L vs Kessler,67.3%,51.5%,4.1%,2/0,2.68,20.6%,68.6%,45.8%,5.7%,2.77,23.3%,69.2%,66.7%,0.0%,2.00,0.0%
2021 Nottingham R64,L vs Garcia Perez,53.8%,62.8%,3.8%,2/1,2.32,1.3%,47.1%,54.2%,3.9%,2.28,2.0%,76.0%,73.7%,4.0%,2.40,0.0%
2021 Phillip Island Trophy R32,L vs Tig,62.1%,61.0%,6.1%,0/4,2.55,10.5%,57.4%,59.3%,2.1%,2.34,15.4%,82.4%,64.3%,17.6%,2.99,0.0%
Last 52 Weeks (5 matches),,68.7%,52.6%,7.9%,55.0%,2.46,11.6%,72.3%,48.4%,7.3%,2.50,15.4%,71.4%,64.4%,11.1%,2.37,3.1%
Career (7 matches),,64.6%,55.6%,6.8%,48.1%,2.43,9.0%,65.1%,50.8%,5.8%,2.43,12.3%,74.3%,66.7%,10.5%,2.45,2.0%
