Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Christina Mchale [USA],2,3,40.0%,1,1,0,100.0%,2009,2019,2,0.94,2.8%,2.8%,70.0%,56.3%,48.1%,53.9%,43.4%,55.0%,30.8%
5,Arina Rodionova [RUS],4,1,80.0%,1,1,0,100.0%,2010,2018,2,0.97,3.5%,6.3%,60.1%,57.0%,43.9%,51.7%,47.0%,59.1%,36.4%
5,Stephanie Dubois [CAN],1,4,20.0%,0,0,0,-,2009,2013,0,,,,,,,,,,
5,Gabriela Dabrowski [CAN],5,0,100.0%,0,0,0,-,2011,2013,1,1.27,0.0%,5.5%,60.3%,59.1%,51.7%,56.2%,55.6%,66.7%,60.0%
4,Erika Sema [JPN],4,0,100.0%,2,2,0,100.0%,2012,2018,0,,,,,,,,,,
4,Cagla Buyukakcay [TUR],1,3,25.0%,2,1,1,50.0%,2006,2016,0,,,,,,,,,,
4,Petra Martic [CRO],3,1,75.0%,1,0,1,0.0%,2014,2016,1,1.76,0.0%,0.0%,56.8%,64.0%,63.2%,63.6%,64.0%,0.0%,42.9%
4,Saisai Zheng [CHN],2,2,50.0%,0,0,0,-,2011,2015,1,1.29,1.7%,1.7%,56.9%,60.6%,40.0%,51.7%,62.5%,50.0%,63.6%
4,Sharon Fichman [CAN],3,1,75.0%,0,0,0,-,2011,2015,0,,,,,,,,,,
4,Chanel Simmonds [RSA],2,2,50.0%,1,0,1,0.0%,2012,2013,0,,,,,,,,,,
4,Katarzyna Piter [POL],2,2,50.0%,2,2,0,100.0%,2008,2013,0,,,,,,,,,,
3,Sachia Vickery [USA],2,1,66.7%,0,0,0,-,2013,2019,2,1.05,1.0%,6.9%,62.4%,52.4%,52.6%,52.5%,50.0%,57.1%,72.7%
3,Fatma Al Nabhani [OMA],3,0,100.0%,1,1,0,100.0%,2010,2018,0,,,,,,,,,,
3,Bibiane Schoofs [NED],0,3,0.0%,1,0,1,0.0%,2012,2018,1,0.84,1.7%,8.6%,60.3%,51.4%,52.2%,51.7%,40.5%,33.3%,15.4%
3,Yanina Wickmayer [BEL],0,3,0.0%,1,0,1,0.0%,2012,2018,1,0.73,5.4%,10.7%,44.6%,40.0%,41.9%,41.1%,43.3%,46.2%,40.0%
