Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2018 US Open R128,W vs Niculescu,16.8%,21.1%,47.4%,24.6%,31.6%,46.5%,63.3%,44.4%,60.0%,5.7%,5.7%,48.5%,38.5%,36.4%,33.3%,-58
2015 ITF Waco R32,W vs Hibi,11.7%,16.9%,43.1%,14.0%,16.0%,41.9%,40.0%,32.0%,0.0%,8.3%,20.8%,45.5%,9.1%,38.5%,100.0%,-33
2015 Auckland R32,L vs Wozniacki,18.4%,20.4%,41.2%,21.2%,24.2%,42.3%,29.4%,31.3%,0.0%,20.0%,20.0%,37.5%,33.3%,0.0%,0.0%,25
Career (3 matches),,15.4%,19.5%,44.6%,20.0%,24.3%,43.8%,47.2%,36.8%,23.1%,8.7%,13.0%,46.0%,26.7%,33.3%,50.0%,-33
