Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Concord MA R32,L vs Mchale,0.91,0.63,43.8,2.7,-,54.8%,-,50.0%,26.7%,39.3%
2019 W25 Akko R32,W vs Wargnier,1.12,1.45,46.6,3.3,-,51.5%,-,65.5%,58.1%,50.0%
2019 Roland Garros Q2,W vs Anderson,1.25,1.65,40.4,2.0,-,62.1%,-,52.2%,44.4%,66.7%
2019 W80 Cagnes Sur Mer R32,L vs Perrin,0.87,0.69,49.8,2.2,0.0%,40.7%,0.0%,50.0%,29.4%,57.6%
2019 W60 Wiesbaden R32,L vs Seguel,0.85,0.88,70.2,4.0,3.1%,50.0%,0.0%,58.3%,50.0%,45.5%
2019 Istanbul R32,L vs Buzarnescu,0.83,0.73,56.3,2.4,0.0%,56.7%,0.0%,41.4%,60.5%,28.6%
2019 Istanbul Q2,L vs Bara,0.87,0.83,71.3,7.6,0.0%,45.8%,2.3%,43.2%,57.1%,48.9%
2019 Istanbul Q1,W vs Sonmez,1.05,1.24,46.8,2.1,0.0%,50.0%,0.0%,41.4%,60.5%,67.6%
2019 W60 Shenzhen R32,W vs Lu,1.04,1.41,42.5,2.1,0.0%,55.6%,3.8%,57.7%,50.0%,67.6%
2019 Indian Wells Q1,L vs Sorribes Tormo,0.89,0.65,48.9,2.4,3.8%,38.5%,0.0%,43.5%,37.5%,50.0%
2019 Indian Wells 125K R64,L vs Vickery,0.95,0.63,48.3,3.1,4.2%,41.7%,0.0%,40.0%,48.3%,29.6%
2018 Hong Kong R32,L vs Cornet,0.91,0.36,27.5,2.0,0.0%,50.0%,0.0%,29.4%,28.6%,16.7%
2018 Hong Kong Q2,L vs Schoofs,0.91,0.76,55.2,3.3,0.0%,43.3%,3.6%,60.7%,42.5%,38.5%
2018 Hong Kong Q1,W vs Wong,1.13,2.08,35.1,2.4,13.0%,73.9%,10.0%,65.0%,55.6%,56.0%
2018 US Open R64,L vs Osaka,0.88,0.48,36.9,2.1,4.5%,36.4%,4.5%,50.0%,18.2%,45.0%
2018 US Open R128,W vs Niculescu,1.18,1.16,68.7,6.2,6.0%,54.0%,2.2%,55.6%,42.9%,46.8%
2018 US Open Q3,W vs Potapova,1.12,1.26,62.2,3.0,2.5%,55.0%,0.0%,48.7%,54.1%,54.5%
2018 US Open Q2,W vs Golubic,1.05,1.27,54.9,2.2,0.0%,57.9%,2.7%,54.1%,52.4%,53.8%
2018 US Open Q1,W vs Zarazua,1.08,1.22,67.3,5.4,5.0%,57.5%,3.0%,57.6%,56.0%,38.6%
2018 Hobart Q2,L vs Stojanovic,1.05,0.70,52.9,2.0,3.2%,51.6%,3.3%,50.0%,37.5%,27.3%
2019 (11 matches),,0.95,0.94,53.7,2.7,1.4%,49.9%,0.8%,50.1%,48.5%,50.3%
2018 (10 matches),,1.05,1.05,53.7,2.6,3.6%,55.8%,2.6%,53.5%,45.5%,45.0%
2017 (37 matches),,1.04,0.97,56.6,2.7,1.7%,48.0%,0.5%,50.3%,47.5%,48.1%
2016 (38 matches),,1.00,1.00,50.0,2.4,1.7%,54.3%,0.9%,51.6%,46.6%,47.3%
2015 (23 matches),,1.00,1.05,56.8,2.9,2.2%,53.2%,1.6%,52.7%,48.4%,50.3%
Career (175 matches),,1.01,1.00,56.7,2.7,2.1%,52.4%,1.3%,51.5%,46.6%,47.8%
