Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 US Open R64,L vs Osaka,94.4,97.4,5.8,97.4,97.8,105,86,87.0,6.6,,89.0,95,75
2014 US Open R128,L vs Brengle,82.3,87.9,10.0,,,107,68,71.6,4.7,,,80,63
2014 Wimbledon R128,L vs Lisicki,93.9,97.2,7.4,,,108,76,87.8,7.0,,,99,72
2014 Roland Garros R32,L vs Errani,90.9,95.2,8.3,,,109,80,81.9,10.5,,,101,71
2014 Roland Garros R64,W vs Flipkens,86.4,89.6,9.1,,,110,73,78.9,6.4,,,92,66
2013 US Open R32,L vs Hantuchova,88.4,,,,,110,,,,,,,63
Career (6 matches),,88.9,92.9,8.3,97.4,97.8,110,68,81.0,6.8,,89.0,101,63
