Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,17,7,10,41.2%,18-22,45.0%,178-186,48.9%,2-2,50.0%,1,37.5%,22.2%,2.3%,6.8%,59.1%,38.5%,44.4%,40.9%,39.3%,40.0%,0.66,F (W25 Akko)
2018,49,36,13,73.5%,71-37,65.7%,559-451,55.3%,8-5,61.5%,0,,,,,,,,,,,,W (3x)
2017,37,20,17,54.1%,47-36,56.6%,402-380,51.4%,6-3,66.7%,0,,,,,,,,,,,,SF (2x)
2016,20,10,10,50.0%,21-23,47.7%,203-201,50.2%,1-3,25.0%,3,54.5%,45.2%,0.4%,4.4%,73.1%,54.8%,47.5%,52.9%,50.0%,51.5%,1.06,SF (Toowoomba $25K)
2015,28,15,13,53.6%,36-29,55.4%,312-298,51.1%,4-3,57.1%,0,,,,,,,,,,,,F (Dalian)
2014,19,11,8,57.9%,24-17,58.5%,203-172,54.1%,1-5,16.7%,0,,,,,,,,,,,,SF (Monterrey 50K)
2013,36,24,12,66.7%,53-32,62.4%,421-350,54.6%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
2012,35,21,14,60.0%,45-33,57.7%,373-329,53.1%,3-2,60.0%,0,,,,,,,,,,,,W (Lexington KY 50K)
2011,40,20,20,50.0%,46-44,51.1%,399-415,49.0%,7-2,77.8%,0,,,,,,,,,,,,SF (2x)
2010,53,36,17,67.9%,74-41,64.3%,578-461,55.6%,7-5,58.3%,0,,,,,,,,,,,,W (4x)
2009,30,15,15,50.0%,35-36,49.3%,301-337,47.2%,4-1,80.0%,0,,,,,,,,,,,,QF (5x)
2008,34,15,19,44.1%,40-44,47.6%,385-390,49.7%,3-3,50.0%,0,,,,,,,,,,,,SF (2x)
2007,16,10,6,62.5%,23-14,62.2%,182-144,55.8%,0-2,0.0%,0,,,,,,,,,,,,W (Mallorca 10K)
2006,19,10,9,52.6%,23-22,51.1%,208-205,50.4%,1-5,16.7%,0,,,,,,,,,,,,SF (Antalya-Serik 10K)
2005,7,3,4,42.9%,5-9,35.7%,50-75,40.0%,1-1,50.0%,0,,,,,,,,,,,,R16 (3x)
2004,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,0,,,,,,,,,,,,R32 (Ramat Hasharon 2 10K)
Career,441,253,188,57.4%,561-441,56.0%,4760-4407,51.9%,54-45,54.5%,4,51.2%,40.0%,0.7%,4.8%,70.8%,52.6%,46.8%,50.9%,47.6%,49.3%,0.97,
