Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Mar-2026,Miami,Hard,Q1,201,113,(17) Rebeka Masarova [ESP] d. Hunter,6-2 4-6 6-2,0.70,0.0%,3.8%,67.5%,55.6%,46.2%,2/8,1:53
04-Mar-2026,Indian Wells,Hard,R64,234,12,(12) Belinda Bencic [SUI] d. (Q) Hunter,6-3 6-2,0.76,3.8%,3.8%,50.0%,65.4%,30.8%,4/10,1:15
04-Mar-2026,Indian Wells,Hard,R128,234,36,(Q) Hunter d. Magdalena Frech [POL],3-6 7-5 6-3,0.95,0.8%,5.6%,68.3%,59.3%,50.0%,9/12,2:50
04-Mar-2026,Indian Wells,Hard,Q2,234,123,Hunter d. (18) Leolia Jeanjean [FRA],6-2 6-2,1.80,2.4%,7.1%,66.7%,75.0%,50.0%,1/3,0:59
04-Mar-2026,Indian Wells,Hard,Q1,234,107,Hunter d. (11) Sinja Kraus [AUT],7-6(4) 6-4,1.18,8.8%,6.3%,71.3%,73.7%,43.5%,7/9,1:37
15-Feb-2026,Dubai,Hard,Q1,232,51,(3) Sonay Kartal [GBR] d. (WC) Hunter,6-4 6-1,0.57,0.0%,1.4%,62.5%,48.9%,55.6%,7/11,1:15
08-Feb-2026,Doha,Hard,Q2,251,80,(11) Camila Osorio [COL] d. Hunter,6-1 7-5,0.64,5.6%,3.7%,68.5%,45.9%,41.2%,1/6,1:13
08-Feb-2026,Doha,Hard,Q1,251,544,Hunter d. (ALT) Aleksandra Krunic [SRB],6-3 6-4,1.09,9.2%,4.6%,70.8%,80.4%,31.6%,4/5,1:06
19-Jan-2026,Australian Open,Hard,R64,367,70,Hailey Baptiste [USA] d. (Q) Hunter,6-2 6-1,0.56,0.0%,5.7%,79.2%,40.5%,54.5%,7/12,1:03
19-Jan-2026,Australian Open,Hard,R128,367,40,(Q) Hunter d. Jessica Bouzas Maneiro [ESP],6-4 6-4,1.18,3.0%,10.6%,54.5%,63.9%,50.0%,4/7,1:26
19-Jan-2026,Australian Open,Hard,Q3,367,116,(WC) Hunter d. (11) Taylor Townsend [USA],7-6(6) 6-2,1.23,4.3%,4.3%,71.4%,68.0%,40.0%,6/8,1:41
19-Jan-2026,Australian Open,Hard,Q2,367,137,(WC) Hunter d. (27) Lola Radivojevic [SRB],6-4 7-6(1),1.14,5.8%,8.7%,66.7%,80.4%,34.8%,5/7,1:29
19-Jan-2026,Australian Open,Hard,Q1,367,169,(WC) Hunter d. Ekaterine Gorgodze [GEO],7-5 6-3,1.21,3.4%,5.2%,56.9%,54.5%,52.0%,2/6,1:23
05-Jan-2026,United Cup,Hard,RR,426,533,Hunter d. Malene Helgo [NOR],6-2 7-6(3),,,,,,,,
24-Nov-2025,W75 Playford,Hard,R16,440,327,Fangran Tian [CHN] d. Hunter,6-4 6-1,0.65,0.0%,2.2%,66.7%,36.7%,33.3%,5/11,1:16
24-Nov-2025,W75 Playford,Hard,R32,440,238,Hunter d. Destanee Aiava [AUS],6-4 1-6 6-3,0.95,1.4%,4.3%,62.9%,65.9%,46.2%,0/4,5:25
17-Nov-2025,W75 Sydney,Hard,SF,510,176,Emerson Jones [AUS] d. Hunter,6-3 6-1,0.60,0.0%,4.3%,82.6%,44.7%,0.0%,3/9,0:53
17-Nov-2025,W75 Sydney,Hard,QF,510,357,Hunter d. Fangran Tian [CHN],7-5 6-4,1.25,4.9%,1.2%,67.9%,56.4%,61.5%,8/12,1:53
17-Nov-2025,W75 Sydney,Hard,R16,510,177,Hunter d. Maddison Inglis [AUS],6-3 2-6 7-6(6),1.00,3.2%,2.2%,65.6%,70.5%,46.9%,1/5,2:08
17-Nov-2025,W75 Sydney,Hard,R32,510,376,Hunter d. Ikumi Yamazaki [JPN],6-2 6-4,1.36,7.0%,5.3%,73.7%,66.7%,40.0%,4/7,1:11
