Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 United Cup RR,W vs Helgo,78.4%,53.4%,1.4%,0/1,2.59,19.5%,78.7%,51.4%,0.0%,2.57,25.0%,87.5%,57.1%,4.2%,2.63,7.7%
2023 Roland Garros R64,L vs Svitolina,70.4%,58.0%,8.5%,5/1,2.54,3.8%,70.5%,64.5%,0.0%,2.52,6.1%,79.2%,47.4%,25.0%,2.55,0.0%
2023 Roland Garros R128,W vs Parrizas Diaz,77.8%,55.7%,7.8%,5/2,2.68,0.0%,81.4%,43.8%,1.7%,2.68,0.0%,81.5%,81.8%,22.2%,2.68,0.0%
2022 BJK Cup Finals F,L vs Teichmann,75.2%,50.0%,1.0%,1/0,2.43,3.9%,72.5%,52.0%,0.0%,2.46,5.0%,96.3%,46.2%,3.7%,2.31,0.0%
2022 San Jose R32,L vs Townsend,57.7%,43.3%,0.0%,0/0,2.43,0.0%,51.4%,44.4%,0.0%,2.55,0.0%,75.0%,41.7%,0.0%,2.14,0.0%
2022 s Hertogenbosch R32,L vs Mertens,60.0%,48.1%,8.9%,6/2,2.30,18.4%,56.1%,40.6%,7.0%,2.15,26.9%,81.5%,59.1%,14.8%,2.63,0.0%
2022 Australian Open R128,L vs Sabalenka,51.1%,56.5%,2.2%,0/2,2.69,18.6%,57.4%,60.0%,0.0%,2.62,27.5%,64.7%,45.5%,11.8%,2.77,6.7%
2021 BJK Cup Finals RR,W vs Hatouka,66.1%,62.2%,5.4%,1/2,2.48,13.3%,64.9%,62.5%,5.4%,2.48,22.2%,72.2%,61.5%,5.6%,2.48,0.0%
2021 BJK Cup Finals RR,W vs Mertens,68.5%,63.9%,1.1%,0/1,2.49,12.9%,66.7%,63.2%,0.0%,2.39,21.1%,76.7%,65.2%,3.3%,2.67,0.0%
2020 Hua Hin R32,W vs Eikeri,76.7%,60.9%,8.3%,2/3,2.40,0.0%,77.1%,59.3%,5.7%,2.40,0.0%,86.4%,63.2%,13.6%,2.40,0.0%
Last 52 Weeks (1 matches),,78.4%,53.4%,1.4%,0.0%,2.59,19.5%,78.7%,51.4%,0.0%,2.57,25.0%,87.5%,57.1%,4.2%,2.63,7.7%
Career (10 matches),,68.3%,55.3%,4.4%,58.8%,2.51,9.0%,67.9%,53.8%,1.8%,2.48,13.0%,81.0%,58.0%,10.8%,2.57,1.5%
