Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 United Cup RR,W vs Helgo,3.5,3.2,3.8,52.4%,65.8%,60.0%,28.6%,45.5%,4.5%,9.5,10.3,-1.0,-1.0
2023 Roland Garros R64,L vs Svitolina,4.2,4.4,4.0,47.3%,33.3%,60.0%,47.1%,57.0%,7.1%,16.5,9.9,-3.0,-2.7
2023 Roland Garros R128,W vs Parrizas Diaz,4.0,3.7,4.4,57.1%,50.9%,29.4%,80.0%,59.8%,4.1%,12.5,7.1,11.0,10.0
2022 BJK Cup Finals F,L vs Teichmann,5.4,5.6,5.1,53.3%,40.5%,48.3%,42.4%,57.7%,4.2%,7.0,2.7,-1.0,-0.6
2022 San Jose R32,L vs Townsend,3.7,4.3,3.2,28.3%,53.6%,66.7%,20.0%,63.5%,3.7%,-3.0,-3.3,4.5,9.4
2022 s Hertogenbosch R32,L vs Mertens,3.4,3.8,3.0,38.5%,42.1%,50.0%,63.6%,51.0%,8.4%,1.5,1.3,-0.5,-0.5
2022 Australian Open R128,L vs Sabalenka,3.0,3.6,2.4,49.2%,43.5%,57.1%,16.7%,46.1%,1.8%,13.5,14.7,5.0,4.6
2021 BJK Cup Finals RR,W vs Hatouka,3.4,3.5,3.4,52.9%,57.7%,57.1%,100.0%,52.8%,6.0%,10.0,13.7,6.5,10.3
2021 BJK Cup Finals RR,W vs Mertens,3.7,3.9,3.4,52.5%,56.6%,52.6%,37.5%,51.9%,0.8%,16.0,11.9,11.0,8.9
2020 Hua Hin R32,W vs Eikeri,3.7,3.5,4.0,55.4%,54.5%,50.0%,50.0%,53.1%,3.3%,11.0,11.1,8.0,9.0
Last 52 Weeks (1 matches),,3.5,3.2,3.8,52.4%,65.8%,60.0%,28.6%,45.5%,4.5%,9.5,10.3,-1.0,-1.0
Career (10 matches),,3.8,4.0,3.7,49.1%,49.6%,51.6%,48.6%,54.3%,4.4%,9.5,7.3,4.1,3.9
