Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 United Cup RR,W vs Helgo,1.05,1.43,56.1,2.2,3.0%,60.6%,3.1%,71.9%,52.5%,38.2%
2023 US Open R128,L vs Muchova,1.13,0.60,46.2,2.3,0.0%,36.4%,0.0%,36.8%,27.3%,40.0%
2023 Wimbledon R128,L vs Wang,0.86,0.61,44.0,2.5,0.0%,33.3%,5.0%,45.0%,50.0%,37.0%
2023 Roland Garros R64,L vs Svitolina,0.97,0.82,48.4,7.6,0.0%,55.1%,0.0%,37.0%,52.6%,36.4%
2023 Roland Garros R128,W vs Parrizas Diaz,1.02,1.21,72.4,5.9,2.0%,49.0%,0.0%,72.1%,50.0%,45.5%
2022 BJK Cup Finals F: SUI vs AUS RR,L vs Teichmann,0.92,0.85,69.2,2.4,0.0%,52.1%,0.0%,55.6%,36.5%,49.0%
2022 San Jose R32,L vs Townsend,0.93,0.54,45.9,2.0,0.0%,47.8%,5.0%,60.0%,32.1%,20.8%
2022 s Hertogenbosch R32,L vs Mertens,1.21,0.82,62.6,4.0,0.0%,44.7%,2.2%,50.0%,38.3%,32.6%
2022 Australian Open R128,L vs Sabalenka,0.95,0.84,56.7,13.1,0.0%,48.0%,4.2%,56.3%,42.9%,41.5%
2021 BJK Cup Finals RR: AUS vs BLR RR,W vs Hatouka,1.13,1.77,40.3,2.2,7.1%,75.0%,8.7%,69.6%,43.3%,42.3%
2021 BJK Cup Finals RR: AUS vs BEL RR,W vs Mertens,1.08,1.24,61.7,8.3,2.1%,53.2%,0.0%,66.7%,45.7%,46.5%
2021 US Open R128,L vs Doi,1.01,0.64,57.1,3.2,2.6%,50.0%,8.6%,57.1%,32.3%,26.9%
2021 Roland Garros R128,L vs Mertens,1.07,0.68,45.5,3.4,0.0%,37.8%,0.0%,48.6%,33.3%,39.1%
2020 Hua Hin R32,W vs Eikeri,1.29,1.53,40.9,2.1,5.6%,55.6%,3.0%,57.6%,45.2%,58.6%
2017 Bendigo $60K R32,L vs Sharma,1.02,0.76,56.0,2.5,0.0%,48.8%,0.0%,51.3%,27.0%,48.5%
2017 Canberra $60K R32,L vs Tere Apisah,0.99,0.76,53.0,4.6,0.0%,53.8%,0.0%,40.0%,39.5%,41.2%
2017 Brisbane $25K R16,W vs Elie,1.11,1.32,52.7,17.7,0.0%,71.4%,0.0%,55.0%,34.9%,52.6%
2017 Brisbane $25K R32,W vs McBryde,1.25,2.56,33.3,2.1,0.0%,79.2%,0.0%,70.0%,51.9%,50.0%
2017 Saint Gaudens $60K R32,L vs Hogenkamp,0.87,0.85,67.5,12.3,0.0%,55.3%,6.5%,54.3%,44.7%,43.5%
2017 Dunakeszi $25K R32,L vs Hives,0.00,0.00,20.8,2.0,-,0.0%,-,0.0%,0.0%,0.0%
2026 (1 matches),,1.05,1.43,56.1,2.2,3.0%,60.6%,3.1%,71.9%,52.5%,38.2%
2023 (4 matches),,0.99,0.84,55.5,3.5,0.7%,46.5%,0.8%,50.0%,47.0%,40.3%
2022 (4 matches),,1.01,0.79,60.5,3.2,0.0%,48.2%,2.5%,54.7%,38.1%,38.2%
2021 (4 matches),,1.07,0.97,52.7,3.4,2.7%,52.7%,3.6%,60.0%,39.7%,39.8%
2020 (1 matches),,1.29,1.53,40.9,2.1,5.6%,55.6%,3.0%,57.6%,45.2%,58.6%
Career (80 matches),,1.02,0.98,60.4,2.9,1.6%,54.4%,1.8%,56.1%,43.0%,43.0%
