Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 United Cup RR,W vs Helgo,27,30,0.9,19.4%,21.6%,25,27,0.9,19.4%,20.9%,13.2%,5.4%,0.7,14.4%,21.6%
2023 US Open R128,L vs Muchova,8,16,0.5,9.6%,19.3%,8,15,0.5,10.0%,18.8%,7.5%,1.3%,1.2,18.1%,15.7%
2023 Wimbledon R128,L vs Wang,12,11,1.1,12.1%,11.1%,11,10,1.1,12.1%,11.0%,8.8%,2.2%,1.8,31.3%,17.2%
2023 Roland Garros R64,L vs Svitolina,25,39,0.6,15.1%,23.5%,25,35,0.7,16.4%,23.0%,11.2%,5.3%,1.0,15.7%,15.7%
2023 Roland Garros R128,W vs Parrizas Diaz,34,31,1.1,18.7%,17.0%,33,30,1.1,18.9%,17.1%,14.3%,4.6%,0.6,14.3%,22.5%
2022 BJK Cup Finals F: SUI vs AUS RR,L vs Teichmann,32,48,0.7,16.5%,24.7%,32,45,0.7,18.0%,25.3%,12.9%,5.1%,1.0,15.5%,16.0%
2022 San Jose R32,L vs Townsend,14,27,0.5,14.7%,28.4%,13,22,0.6,16.0%,27.2%,9.9%,6.2%,1.0,17.9%,17.9%
2022 s Hertogenbosch R32,L vs Mertens,14,44,0.3,7.7%,24.0%,13,37,0.4,8.1%,23.0%,5.6%,2.5%,0.8,19.7%,26.2%
2022 Australian Open R128,L vs Sabalenka,24,28,0.9,12.8%,14.9%,22,17,1.3,14.1%,10.9%,7.1%,5.8%,0.8,14.9%,17.6%
2021 BJK Cup Finals RR: AUS vs BLR RR,W vs Hatouka,22,10,2.2,20.6%,9.3%,18,7,2.6,19.6%,7.6%,12.0%,6.5%,1.1,18.7%,16.8%
2021 BJK Cup Finals RR: AUS vs BEL RR,W vs Mertens,38,37,1.0,21.0%,20.4%,37,29,1.3,22.6%,17.7%,13.4%,8.5%,0.7,13.8%,20.4%
2021 US Open R128,L vs Doi,16,25,0.6,12.3%,19.2%,12,17,0.7,10.4%,14.8%,7.8%,2.6%,1.2,16.2%,13.1%
2021 Roland Garros R128,L vs Mertens,12,30,0.4,9.9%,24.8%,12,30,0.4,11.1%,27.8%,,,1.3,11.6%,9.1%
2020 Hua Hin R32,W vs Eikeri,28,28,1.0,21.7%,21.7%,25,25,1.0,21.2%,21.2%,12.7%,8.5%,0.9,14.0%,14.7%
2016 Australian Open R128,L vs Dulgheru,14,41,0.3,12.1%,35.3%,13,36,0.4,12.6%,35.0%,5.8%,6.8%,0.5,8.6%,16.4%
2015 Australian Open R128,L vs Koukalova,27,48,0.6,16.8%,29.8%,23,42,0.5,15.8%,28.8%,11.6%,3.4%,0.8,11.8%,14.9%
2014 Australian Open R128,L vs Giorgi,13,34,0.4,7.3%,19.1%,11,31,0.4,7.1%,20.0%,,,0.6,15.2%,26.4%
Career (17 matches),,360,527,0.7,14.7%,21.5%,333,455,0.7,15.1%,20.6%,9.3%,4.4%,0.9,15.6%,18.3%
