Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Anastasia Rodionova [AUS],2,4,33.3%,0,0,0,-,2003,2012,1,0.74,1.3%,9.2%,57.9%,54.5%,28.1%,43.4%,41.9%,42.9%,55.6%
6,Maret Ani [EST],5,1,83.3%,0,0,0,-,2002,2007,0,,,,,,,,,,
5,Lucie Hradecka [CZE],4,1,80.0%,2,2,0,100.0%,2008,2013,2,1.09,4.7%,8.7%,58.4%,66.7%,50.0%,59.7%,43.7%,61.5%,45.0%
5,Barbora Zahlavova Strycova [CZE],3,2,60.0%,2,1,1,50.0%,2004,2013,3,1.13,3.6%,6.1%,64.0%,67.7%,48.3%,60.7%,44.5%,59.1%,35.0%
5,Sabine Lisicki [GER],1,4,20.0%,3,2,1,66.7%,2008,2013,2,1.02,2.2%,8.8%,55.5%,72.3%,55.6%,64.8%,35.8%,44.4%,20.0%
5,Ana Ivanovic [SRB],1,4,20.0%,2,1,1,50.0%,2005,2013,3,0.84,4.3%,9.6%,59.6%,59.8%,40.8%,52.1%,40.3%,48.0%,35.0%
5,Casey Dellacqua [AUS],3,2,60.0%,1,0,1,0.0%,2005,2012,2,1.09,5.6%,4.8%,61.1%,64.9%,44.9%,57.1%,46.9%,41.7%,52.9%
5,Anna Tatishvili [GEO],3,2,60.0%,2,1,1,50.0%,2007,2012,1,1.02,7.8%,6.9%,61.8%,69.8%,43.6%,59.8%,41.1%,71.4%,66.7%
5,Edina Gallovits Hall [ROU],3,2,60.0%,1,0,1,0.0%,2003,2011,0,,,,,,,,,,
5,Arantxa Parra Santonja [ESP],3,2,60.0%,3,1,2,33.3%,2002,2009,1,1.51,13.8%,1.7%,69.0%,72.5%,77.8%,74.1%,39.0%,100.0%,40.0%
5,Tathiana Garbin [ITA],2,3,40.0%,1,0,1,0.0%,2004,2009,1,0.82,0.0%,11.5%,53.8%,69.0%,36.1%,53.8%,37.8%,60.0%,25.0%
5,Alona Bondarenko [UKR],2,3,40.0%,4,3,1,75.0%,2004,2009,1,1.39,0.0%,6.8%,52.5%,64.5%,57.1%,61.0%,54.2%,25.0%,85.7%
5,Olga Savchuk [UKR],3,2,60.0%,1,1,0,100.0%,2005,2008,1,1.10,3.8%,10.0%,63.7%,70.6%,48.3%,62.5%,41.4%,60.0%,44.4%
5,Antonella Serra Zanetti [ITA],3,2,60.0%,0,0,0,-,2004,2006,0,,,,,,,,,,
5,Mariana Diaz Oliva [ARG],3,2,60.0%,1,1,0,100.0%,2002,2004,0,,,,,,,,,,
