Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2013 Roland Garros R128,L vs Schiavone,18,26,0.7,13.8%,20.0%,17,22,0.8,14.7%,19.0%,,,1.5,22.3%,15.4%
2013 Australian Open R128,L vs Ivanovic,17,22,0.8,16.8%,21.8%,13,19,0.7,14.6%,21.3%,,,1.8,23.8%,12.9%
2012 US Open R128,L vs Sharapova,8,14,0.6,8.5%,14.9%,7,14,0.5,8.1%,16.3%,,,1.5,25.5%,17.0%
2012 Wimbledon R64,L vs Williams,11,7,1.6,11.5%,7.3%,7,5,1.4,8.9%,6.3%,,,2.8,22.9%,8.3%
2012 Roland Garros R128,W vs Keothavong,14,11,1.3,15.2%,12.0%,12,9,1.3,14.5%,10.8%,,,0.3,7.6%,27.2%
2011 Wimbledon R32,L vs Peng,26,17,1.5,19.7%,12.9%,24,15,1.6,20.3%,12.7%,16.1%,4.2%,5.0,18.9%,3.8%
Career (6 matches),,94,97,1.0,14.6%,15.0%,80,84,1.0,14.0%,14.7%,3.3%,0.9%,1.5,20.3%,13.5%
