Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2014 Plzen 25K R16,W vs Martincova,75% (6/8),100% (6/6),1/2,63% (5/8),60% (3/5),3/5,1/1,0/0,0/0,0/0
2014 Plzen 25K R32,W vs Vankova,75% (9/12),89% (8/9),2/4,33% (4/12),0% (0/4),5/6,0/0,1/1,0/0,0/0
2014 Daytona Beach FL 25K R32,L vs Kerkhove,43% (6/14),67% (4/6),1/4,50% (7/14),29% (2/7),3/4,1/1,0/1,0/0,0/0
2014 Port St Lucie FL 25K R32,W vs Albanese,43% (6/14),83% (5/6),2/4,40% (6/15),33% (2/6),3/5,2/2,1/1,1/1,0/0
2014 Vero Beach FL 25K R32,L vs Botto,71% (10/14),70% (7/10),2/6,50% (7/14),14% (1/7),4/6,0/1,0/0,0/1,0/0
2013 Birmingham R64,L vs Watson,9% (1/11),100% (1/1),0/2,45% (5/11),60% (3/5),1/1,0/0,2/2,0/0,1/1
2013 Nottingham 75K QF,L vs Martic,30% (3/10),33% (1/3),1/3,50% (5/10),40% (2/5),1/1,0/0,1/1,0/0,0/0
2013 Nottingham 75K R16,W vs Moore,56% (5/9),100% (5/5),1/2,30% (3/10),33% (1/3),4/5,2/2,1/1,1/1,0/0
2013 Roland Garros R128,L vs Schiavone,33% (3/9),67% (2/3),1/4,67% (6/9),17% (1/6),1/2,0/0,2/3,0/0,2/2
2013 Brussels Q1,L vs Zhang,45% (5/11),100% (5/5),2/5,82% (9/11),22% (2/9),2/5,0/1,0/2,0/0,0/1
2013 Marrakech R32,L vs Pennetta,33% (3/9),100% (3/3),1/5,90% (9/10),33% (3/9),2/3,0/2,1/2,0/0,1/1
2013 Charleston R64,L vs Johansson,41% (7/17),71% (5/7),1/6,50% (8/16),25% (2/8),3/5,1/1,3/3,0/0,1/1
2013 Miami R128,L vs Govortsova,38% (5/13),20% (1/5),0/3,38% (5/13),40% (2/5),1/1,1/1,2/2,0/0,1/1
2013 Miami Q2,W vs Svitolina,55% (6/11),83% (5/6),1/4,55% (6/11),33% (2/6),2/4,0/1,1/1,0/0,0/0
2013 Miami Q1,W vs Cohen,63% (5/8),80% (4/5),0/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2013 Indian Wells Q2,L vs Burdette,43% (3/7),33% (1/3),1/5,88% (7/8),14% (1/7),1/1,0/0,1/2,0/0,0/1
2013 Indian Wells Q1,W vs Cohen,53% (9/17),78% (7/9),3/5,35% (6/17),17% (1/6),5/6,2/3,0/0,1/2,0/0
2013 Florianopolis QF,L vs Mladenovic,33% (3/9),33% (1/3),1/3,50% (5/10),20% (1/5),1/1,0/0,1/2,0/0,0/1
2013 Florianopolis R16,W vs Haddad Maia,54% (7/13),57% (4/7),0/4,43% (6/14),17% (1/6),3/4,1/2,1/2,0/1,1/1
2013 Florianopolis R32,W vs Shvedova,38% (5/13),100% (5/5),1/4,38% (5/13),20% (1/5),3/3,0/0,0/0,0/0,0/0
2014 (5 matches),,59.7%,81.1%,40.0%,46.0%,27.6%,69.2%,80.0%,66.7%,50.0%,-
2013 (20 matches),,38.2%,72.1%,23.5%,48.7%,30.6%,70.4%,58.8%,66.7%,50.0%,63.6%
2012 (25 matches),,43.7%,74.6%,29.5%,44.3%,25.0%,76.1%,60.0%,47.6%,60.0%,25.0%
2011 (2 matches),,38.1%,75.0%,20.0%,66.7%,28.6%,50.0%,100.0%,-,100.0%,-
Career (52 matches),,43.1%,74.7%,27.8%,47.0%,27.7%,72.0%,64.1%,58.8%,57.1%,47.4%
