Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Roberto Carballes Baena [ESP],4,2,66.7%,0,0,0,-,2017,2022,6,0.98,3.0%,3.0%,70.0%,55.4%,44.1%,52.0%,47.1%,56.2%,57.6%
5,Botic Van De Zandschulp [NED],3,2,60.0%,0,0,0,-,2017,2025,4,0.88,1.9%,6.2%,64.6%,65.4%,39.5%,56.2%,38.7%,50.0%,53.8%
5,Richard Gasquet [FRA],3,2,60.0%,2,0,2,0.0%,2020,2023,5,1.02,5.4%,3.8%,67.1%,67.8%,45.9%,60.6%,40.2%,64.3%,55.9%
5,Emil Ruusuvuori [FIN],2,3,40.0%,1,0,1,0.0%,2021,2023,5,0.95,1.6%,4.7%,60.5%,60.2%,47.0%,55.0%,42.6%,38.5%,41.2%
5,Stefanos Tsitsipas [GRE],0,5,0.0%,0,0,0,-,2020,2022,5,0.57,1.1%,3.4%,71.8%,55.1%,38.0%,50.3%,28.6%,48.1%,16.7%
5,Jannik Sinner [ITA],2,3,40.0%,0,0,0,-,2019,2022,4,0.74,2.0%,3.4%,65.8%,59.8%,47.9%,55.7%,32.7%,61.7%,28.6%
4,Roman Safiullin [RUS],2,2,50.0%,0,0,0,-,2019,2023,4,0.88,3.3%,3.0%,66.2%,62.5%,49.0%,57.9%,37.1%,63.2%,29.0%
4,Tommy Paul [USA],1,3,25.0%,2,0,2,0.0%,2017,2022,4,1.04,0.3%,5.6%,69.0%,61.4%,42.0%,55.4%,46.3%,58.1%,44.2%
4,Isak Arvidsson [SWE],2,2,50.0%,2,0,2,0.0%,2014,2015,0,,,,,,,,,,
3,Calvin Hemery [FRA],2,1,66.7%,2,0,2,0.0%,2017,2025,3,1.01,1.3%,2.3%,65.2%,68.0%,50.5%,61.9%,38.5%,75.0%,45.8%
3,Mackenzie Mcdonald [USA],2,1,66.7%,1,1,0,100.0%,2020,2023,3,1.04,4.0%,4.3%,75.3%,63.6%,45.9%,59.2%,42.5%,72.5%,35.5%
3,Tallon Griekspoor [NED],1,2,33.3%,1,0,1,0.0%,2019,2023,3,0.94,4.6%,3.4%,76.2%,65.8%,48.4%,61.7%,36.0%,62.5%,38.1%
3,Hubert Hurkacz [POL],1,2,33.3%,2,0,2,0.0%,2020,2023,3,0.85,4.4%,4.1%,71.3%,65.1%,48.6%,60.4%,33.8%,73.5%,42.1%
3,Borna Gojo [CRO],3,0,100.0%,0,0,0,-,2022,2023,3,1.18,1.8%,1.8%,72.9%,72.3%,57.6%,68.3%,37.5%,58.3%,43.5%
3,Aslan Karatsev [RUS],3,0,100.0%,1,0,1,0.0%,2018,2022,3,1.16,1.4%,5.4%,65.3%,65.7%,50.0%,60.3%,46.2%,50.0%,37.8%
